movie_id,source_row,title,year,runtime,genres,structured_match,semantic_label,ground_truth,annotation_source,evidence_excerpt,annotation_rationale
tt0023037,2378,Land Without Bread,1933,30,"Documentary,Short",True,False,0,deterministic case-insensitive lexical policy over IMDb review text,"This 30 minute documentary Buñuel made in the early 1930's about one of Spain's poorest regions is, in my opinion, one of his weakest films. First, let's admit that 70 years later, Spain is much richer than it was then (and when I say this,",Excluded by semantic condition.
tt0063665,301,One + One,1968,115,"Documentary,Drama,Music",True,True,1,deterministic case-insensitive lexical policy over IMDb review text,"Firstly, this is a very dated film, non-focused in its exposition of the left wing political revolution. Honestly, when someone says that the only way to be truly revolutionary is to cease to be intellectual ( which in itself is quite nonse",Included: structured and semantic conditions match.
tt0081242,1089,No Nukes,1980,103,"Documentary,Music",True,False,0,deterministic case-insensitive lexical policy over IMDb review text,"This movie was a real torture fest to sit through. Its first mistake is treating nuclear power as so self-evidently a 'bad thing' that it barely needs to convince the audience of it. When it does stoop to putting in its argument, it has the",Excluded by semantic condition.
tt0084429,550,O Canada!,1982,18,"Documentary,Family,Short",True,False,0,deterministic case-insensitive lexical policy over IMDb review text,"I'm sure this was one of those ""WOAH!"" attractions in 1982 when Epcot opened, but now it's just silly. The film's message is cliché. The Circle-Vision is disorienting. And that awful song at the end is grating. And I really wish they'd inst",Excluded by semantic condition.
tt0091125,1452,God's Country,1985,90,Documentary,True,False,0,deterministic case-insensitive lexical policy over IMDb review text,"If this documentary had not been made by the famous French director, Louis Malle, I probably would have turned it off after the first 15 minutes, as it was an incredibly dull look at a very ordinary Midwestern American town in 1979. This is",Excluded by semantic condition.
tt0095895,441,Powaqqatsi,1988,99,"Documentary,Music",True,False,0,deterministic case-insensitive lexical policy over IMDb review text,"Drones, ethnic drumming, bad synthesizer piping, children singing. The most patronizing ""world music"" imaginable. This is a tourist film, and a lousy one. What really kills it is the incoherent sequences. India, Egypt, South America, Africa",Excluded by semantic condition.
tt0113270,1050,The Haunted World of Edward D. Wood Jr.,1995,89,"Biography,Documentary,Horror",True,False,0,deterministic case-insensitive lexical policy over IMDb review text,Being an independent filmmaker and a huge fan of Edward D. Wood Jr. I purchased this documentary believing that this would finally set the record straight on how gifted and brilliant Ed Wood actually was.   What I got was a disappointing se,Excluded by semantic condition.
tt0119107,2431,"Fast, Cheap & Out of Control",1997,80,Documentary,True,False,0,deterministic case-insensitive lexical policy over IMDb review text,"This makes the third Errol Morris movie I've seen, and I'm increasingly not liking his style. He seems to find very interesting and varied characters, great personalities to create documentaries for, and then with tongue-in-cheek editing ma",Excluded by semantic condition.
tt0125459,1920,Pitch,1997,81,Documentary,True,False,0,deterministic case-insensitive lexical policy over IMDb review text,This is the worst documentary to come out of Canada ever!!!! I'm glad to see the guys haven't made another movie. All they want to do is get a movie made and it doesn't have to be the one they wrote. They keep changing the script to suite t,Excluded by semantic condition.
tt0156524,183,The Eternal Jew,1940,62,"Documentary,History",True,False,0,deterministic case-insensitive lexical policy over IMDb review text,"Having seen ""Triumph of the Will,"" I can only say this movie is ghastly, even measured against the historically low ""standards"" of the time. Naturally it's all totally fabricated and prejudicial. This is what one would expect of 1930's Germ",Excluded by semantic condition.
