id,structured_match,final_match,source,cheap_score,routing_confidence_threshold
B000BMIA4U,True,True,expensive_batch,,
B000IBUM1I,False,True,expensive_batch,,
B000KPVPD6,True,False,expensive_batch,,
B001AY2UTO,False,False,expensive_batch,,
B001B2WLFI,True,True,expensive_batch,,
B001W3KZQS,True,False,expensive_batch,,
B002D4E8MW,True,False,expensive_batch,,
B003VMTH7G,True,False,expensive_batch,,
B004IWSGZW,False,True,expensive_batch,,
B0053JT13A,True,False,expensive_batch,,
B005FD4E5Y,True,False,expensive_batch,,
B005G5FDW4,False,True,expensive_batch,,
B0097Z1E8Q,False,False,expensive_batch,,
B009ETY6YY,True,True,expensive_batch,,
B009VJV262,True,False,expensive_batch,,
B00A9OA6G0,False,False,expensive_batch,,
B00B2QJW2I,False,False,expensive_batch,,
B00BH07U2I,True,True,expensive_batch,,
B00BZDX11G,False,True,expensive_batch,,
B00C2P56GY,False,True,expensive_batch,,
B00C314PDM,False,False,expensive_batch,,
B00C3CNEBA,True,True,expensive_batch,,
B00CQPBTNY,False,False,expensive_batch,,
B00D2Y8R3I,False,False,expensive_batch,,
B00DGXVQEC,True,False,expensive_batch,,
B00DIFYO0G,False,False,expensive_batch,,
B00E6FVT3C,True,False,expensive_batch,,
B00E9ASWS4,True,False,expensive_batch,,
B00FP359ZI,False,True,expensive_batch,,
B00HF57O66,False,False,expensive_batch,,
B00I2GXYW0,True,True,expensive_batch,,
B00IITNEYO,False,True,expensive_batch,,
B00IRW7J7K,False,True,expensive_batch,,
B00JVL6KIK,True,True,expensive_batch,,
B00JZ6B2WU,True,False,expensive_batch,,
B00K58ZCY6,True,False,expensive_batch,,
B00KMR6RY4,True,True,expensive_batch,,
B00KVMHBZO,False,True,expensive_batch,,
B00KWTDF42,True,False,expensive_batch,,
B00MVQ1N8O,False,True,expensive_batch,,
B00NB0DIP0,True,False,expensive_batch,,
B00NCSR1QS,False,True,expensive_batch,,
B00NP9YQTE,True,False,expensive_batch,,
B00NR61NSW,False,False,expensive_batch,,
B00NWN1FJ2,True,True,expensive_batch,,
B00O9X2N68,True,False,expensive_batch,,
B00OMPNOBG,False,True,expensive_batch,,
B00OT69HSW,True,True,expensive_batch,,
B00OURNH6S,True,True,expensive_batch,,
B00OWK9NPM,True,True,expensive_batch,,
B00PAIJCYW,False,False,expensive_batch,,
B00QGQIX92,True,False,expensive_batch,,
B00QQ9448S,True,False,expensive_batch,,
B00RIXAHUK,False,True,expensive_batch,,
B00SGPR068,False,False,expensive_batch,,
B00T3J0J8C,False,True,expensive_batch,,
B00TPK00XS,True,False,expensive_batch,,
B00TPK047K,True,True,expensive_batch,,
B00TQ01G08,False,False,expensive_batch,,
B00UFPP2IK,False,True,expensive_batch,,
B00VNBH26A,True,True,expensive_batch,,
B00VSC580G,True,True,expensive_batch,,
B00W3K7I1E,False,True,expensive_batch,,
B00X40I2G2,True,True,expensive_batch,,
B00X7DHG3Q,True,False,expensive_batch,,
B00XKTH19Q,True,True,expensive_batch,,
B00Y2GDFKK,True,False,expensive_batch,,
B00YDQZVH4,False,False,expensive_batch,,
B00Z9D9B9O,False,True,expensive_batch,,
B00ZLO11DU,False,False,expensive_batch,,
B00ZPCBOTE,False,False,expensive_batch,,
B010LTAANG,False,True,expensive_batch,,
B010X0UWLS,False,True,expensive_batch,,
B011HY0PQQ,True,True,expensive_batch,,
B0144WZTNW,True,True,expensive_batch,,
B014UJC6Y4,False,True,expensive_batch,,
B014ZZ0ZNM,True,True,expensive_batch,,
B015K81ZZ0,True,False,expensive_batch,,
B015MTR6M8,True,False,expensive_batch,,
B015NXWGH8,True,False,expensive_batch,,
B015OTNIWS,True,False,expensive_batch,,
B015Q0JVBM,True,False,expensive_batch,,
B016F9X2AE,False,True,expensive_batch,,
B016LBY0KC,False,False,expensive_batch,,
B017XBBFZ2,False,True,expensive_batch,,
B017Z4E9IW,True,False,expensive_batch,,
B019TPVXDO,False,True,expensive_batch,,
B019XDUG3U,True,True,expensive_batch,,
B019Z96IHK,False,False,expensive_batch,,
B01A5VDNKW,False,True,expensive_batch,,
B01ABFZL2U,False,True,expensive_batch,,
B01B1EOMWU,False,True,expensive_batch,,
B01B4R4WD8,False,True,expensive_batch,,
B01BL3V3HS,False,True,expensive_batch,,
B01DFSDOQ0,False,False,expensive_batch,,
B01DQH70HO,False,False,expensive_batch,,
B01EWPUMGA,False,True,expensive_batch,,
B01F9B7UKC,True,False,expensive_batch,,
B01G5ADF28,True,False,expensive_batch,,
B01G5PO73Y,False,True,expensive_batch,,
