id,structured_match,final_match,source,cheap_score,routing_confidence_threshold
B000JLKGDG,True,False,calibration_expensive,0.0,
B000P949W6,True,False,expensive_batch,0.0,
B000S12PXG,True,True,expensive_batch,2.0,
B002J7Q4OI,True,True,expensive_batch,2.0,
B00901D2CS,True,True,calibration_expensive,2.0,
B00AYJ5TA8,True,False,expensive_batch,0.0,
B00BQTC9M6,True,True,calibration_expensive,2.0,
B00BQTC6BU,True,False,expensive_batch,2.0,
B00CPCCCNY,True,True,expensive_batch,2.0,
B00CX50MT4,True,False,expensive_batch,-2.0,
B00DIHAV4M,True,False,calibration_expensive,0.0,
B00KVPBTB8,True,False,calibration_expensive,-2.0,
B00MOKI3O4,True,True,expensive_batch,2.0,
B00NOLV4M0,True,False,calibration_expensive,-2.0,
B00PG4WDLY,True,False,expensive_batch,-2.0,
B00QLYU6US,True,False,expensive_batch,-2.0,
B00RNNYU44,True,False,expensive_batch,0.0,
B00SGZW6ZI,True,False,calibration_expensive,0.0,
B00SMD5VUQ,True,True,calibration_expensive,2.0,
B00SMIAD0Y,True,True,expensive_batch,2.0,
B00TD92OO4,True,False,expensive_batch,0.0,
B00TQASHU0,True,False,expensive_batch,0.0,
B00U8QZGF0,True,False,expensive_batch,0.0,
B00U8QZDUI,True,False,calibration_expensive,0.0,
B00UAAFAOQ,True,False,expensive_batch,2.0,
B00UAANIXG,True,False,calibration_expensive,0.0,
B00UADE0T4,True,True,calibration_expensive,2.0,
B00UVVEGAI,True,False,expensive_batch,0.0,
B00UW15WC8,True,False,expensive_batch,0.0,
B00UWH2T5K,True,False,calibration_expensive,0.0,
B00V901VR6,True,True,expensive_batch,2.0,
B00X5YV5CK,True,True,calibration_expensive,2.0,
B010G0OIKQ,True,False,expensive_batch,2.0,
B011PMAFEC,True,False,expensive_batch,0.0,
B011SUN2PU,True,False,calibration_expensive,0.0,
B012VR021G,True,False,expensive_batch,-2.0,
B0196TKQJK,True,True,calibration_expensive,-2.0,
B019EKQ50U,True,False,expensive_batch,0.0,
B01AMNWS4A,True,True,expensive_batch,2.0,
B01B7O2Z2I,True,False,calibration_expensive,2.0,
B01COMRFDG,True,False,expensive_batch,2.0,
B01D1VU234,True,False,expensive_batch,2.0,
B01DTZDM3Y,True,False,calibration_expensive,-2.0,
B01EBDXUEE,True,False,expensive_batch,0.0,
B01EIVFOZC,True,True,expensive_batch,2.0,
B01FLSS5RU,True,False,calibration_expensive,0.0,
B01FTXP0X4,True,True,calibration_expensive,2.0,
B01GOHY1AC,True,False,expensive_batch,-2.0,
B01GOHYBQ6,True,False,expensive_batch,-2.0,
B01HCNWOEM,True,False,calibration_expensive,-2.0,
