product_id,review
B01988BFSU,"Very fancy. Good quality scarf.

This shawl is beautiful. I was really nervous about it because I needed it in time for a wedding but thank goodness it got here, it did take a little long though. The lace is so soft and feels exspensive, I would of paid much more for this shawl! :)

This item is not as pictured. It has gold trim that you can't see in the photograph.

Ty

This is beautiful and exactly what I wanted! Good quality . Received in a timely manner. Well pleased."
B01G0G3RL6,"Worn it many times. It is soft and looks great.

way too much green....not as pictured..

Now one of my favorite scarves. The color is as shown online and the scarf is very soft. Highly recommend trying one of these pretty scarves

Beautiful scarf. recommend.

Much more lightweight than it appears in picture, was not a loop scarf just square piece of very thin material

It's a little more brown than I expected but it's beautiful.

Beautiful scarf. Colors are rich and just as shown. It is lightweight, not really see through. Beautiful colors and I wear a lot of those colors so I was happy to find this scarf.

The colors are vibrant with green being the most dominant color. It's a lightweight scarf and will go with many tops. While I'm very happy with it overall (especially the price), I do have to say that the seam is not done very well; it puckers and that kind of cheapens it. Since I'll be rolling it before doubling it around my neck, it's nothing to be concerned about. Overall, it's really pretty!

Color is not what I expected based on the photo. It is mostly olive green."
B01H0BN0ZS,The color is not as vibrant as in the picture-will return them. We just got back from Edinburgh and regret not buying more from the Calzeat store on High street. How come none of the beautiful jewel tone scarfs are available-do you have a catalog?? I need to return both scarfs-cannot seem to get it right on the return site-I want to return them both!!
B00MS58EH6,"Well made

They are very beautiful and my friends love sheep

This was MUCH darker, navy in person, NOT the color in this pic. VERY FADED printing. Thin, cheesy looking. It was supposed to be a gift. Ugh. No way.

As with other reviews, does not look anything like the picture, just white blobs. Looks like fabric print for sheep design never finished. Very disappointed.

I ordered the denim blue because the picture looked cute. Yikes it is not. This is a dark blue that doesn't even show the black parts of the sheep. It looks like white blobs all over the scarf which maybe could be cute, but isn't. Sadly I'll just keep it because it came from China but this will definitely be the last thing I order from the seller.

I thought the design was adorable, as I love sheep, but the ""denim"" color is not as expected. It is actually a very dark blue, which means that the black parts of the sheep don't show up. Instead they look like little amorphous white blobs. Not exactly what one is going for when one buys a sheep patterned scarf. The scarf itself seems to be decent quality, and if I hold it up to a bright light the print looks fine. Not sure how the other colors would look, they would probably be ok. Since the price was very reasonable and it shipped from China, I'm just going to bite the bullet and pretend they are clouds in a night sky.

It is cute. Not super high quality but certainly worth what I paid. And it's not going to be used as warmth while climbing Everest. The product also matched the review for me - I didn't have the color issues I saw some others had.

So cute. I bought the gray and turquoise...love em

I LOVE this scarf! It's SO soft, the pattern is way cute (although a little tough to see since I got the teal color, which makes the black parts of the sheep difficult to see), and it's SO much bigger than I thought it would be given the price which means that I can tie it a bunch of different ways. I will be wearing this a lot!

I was VERY disappointed with this scarf. It does not look at all like the example featured in photo on Amazon. Photo shows a light blue scarf with cute little sheep design print. Scarf I received, today, is a very dark blue and the sheep imprint doesn't even look like sheep! Because of the dark blue fabric, the black face and legs of the sheep don't even show up -- so it just looks like a bunch of white puffy clouds on the scarf! I'm going to see if I can easily get a refund and will send it back. But since it shipped all the way from China... I have my doubts about the process being very quick or easy.

I'm keeping one, but I'm giving the other to a friend who raises sheep. This is light and airy--a perfect year-round scarf. It's larger than I expected, which is a plus. And for some reason I cheer up as soon as I put it on."
B00J8AH3FS,"Very nice!

i have tons of scarves and this one just got to the top list of my favorites. super light but big enough to tie different ways. it does smell like the plastic is comes in but one hand was in cold and it comes right out

Nice

pretty good quality and very cute. loved the colour and the lightweight material, exactly what i expected i'm very pleased

Fast delivery. Very pretty print. Light weight. Great for cooler spring evening events. Wide enough to go over shoulders and use as a very light wrap. So many fashionable ways to wear. ONLY THING, I received one with a hole in in, an oversight I'm sure; BUT NOT PROBLEM, seller refunded entire price & then left me keep scarf without returning. EXCELLENT customer service, so I'm going to break out my needle & thread & sew it! It's a very beautiful print. Would definitely buy from this seller again.

Nice light cotton blend. I bought one in green and pink and was very happy with both. Large enough to tie into a vest or use as cover up. Loved these.

A little thin for my liking, but it will be great in the summer months.

This was a gift and the recipient has expressed pleasure. It was soft and the color delicate enough to be a useful accessory. It was good value for money.

This is a okay scarf. In the picture it looks more blueish, but its a lot paler green than I was hoping for. Still I'm not totally disappointed.

Love the scarves! Great size, lightweight. Great for fashion addition. I ordered 3 different colors.

Such a pretty scarf. My scarf looks exactly as pictured. Love it! I ordered two other colors.

Wonderful large scarf. Soft and light weight. Color is beautiful. I have hand washed this as it seems delicate and it was fine but I had to seam out a few wrinkles after. It was perfect length for wrapping around the neck in a stylish manor. I would buy this again. I want to get other colors. Delivery was fast and without any issues.

What I got was a sheer piece of cloth that was definitely not a scarf....not happy.

This looks extra long and very full. Barely comes to your waist once wrapped around your neck. It is rectangular shaped. Nice fabric though

Beautiful! Graceful. Wonderful color. This scarf was worth more than what I paid for it. I may buy a bunch and give them as holiday gifts!

I love this beautiful scarf!

Thin fabric, color not as shown, but pretty just the same

love this scarf...

Exactly what it looks like! I love it!

I wore it as soon as it came in the mail. Wraps around my bdy so well. Lots of compliments.

This is a very fashionable long lightweight scarf that can be worn many ways..quite a bargain

Such a deal, works with lots of things, bought green one and blue, versatile and compliments, right on

What I received looks nothing like the picture.it was a gift that I'm now stuck with.won't buy from this vender again

Very pretty. I like it.

Love this. I get many compliments on it.

It's pretty but I thought was more long.

A lot of scarf for little money. Goes and flows with anything

Love my scarfs and giving them as Gifts!

No where close to as full as it looks on mannequin.

Very beautiful. Thanks .

Cute Cute

It's beautiful and versatile love it.

Pretty scarf, very wearable, easy care. Great value

This was much nicer than expected (for the price). It's soft, fine, a lovely color and a perfect size for all uses.

Beautiful scarf, lightweight, hands nicely. It is more of I a mint green than teal, but still lovely. Vender shipped much faster than expected!

It was cute enough but totally not what I thought I was buying based on the picture.

Loved this!

Funny colour green, more turquoise green, soft and long enough.

Cheap looking scarf.

Nice and attractive combination of colors.

Cheap cheap cheap! Looks cheap. Paper thin.

Beautiful scarf for such an inexpensive price. Debra McDonald

Love it

My wife loves it

Its a large size and wonderful for cold rooms or auditoriums. I like it.

pretty color"
B00BA1KHUG,"Scarf came withing 2 days. Looks just like it was pictured. I am very satisfied. It's become a staple of my wardrobe.

bought this as a gift but kept it in the end because it was so beautiful. very warm. comfortable and soft texture

Loved this wrap!! Big enough to cover the top half of body like a blanket. Attactive and stylish, a great buy for yourself or someone special.

Beautiful colors, soft to the hand. Large enough to cover the shoulders and tie in front. This was for me and I love it.

Can't beat the price for this item offered by this seller. Fast shipping. Even tough it clearly states that the material is viscose and not real silk or pashmina, it is very soft and the colors are as pictured......The length is as stated and not for someone who likes longer scarves or stoles..Will order more colors in future....Also, I like the fact the seller offers free shipping which is just great.....Thanks.

This really isn't Pashmina as in cashmere wool, but it is still a really nice and large scarf. I really like it and now have three in different colors. You can wear a super simple shirt and pants, but it really dresses up the outfit with this scarf.

Great scarf/shawl. Thanks

This shawl is everything and more than I expected. the colors are exquisite and the softness feels wonderful around my neck and shoulders. I'll be ordering another, and so will my twin sister!

love love love it... want more colors!

Bought the brown and grey combination. The picture looks good with the pattern understated and tasteful. The actual scarf looks like a gunny sack with a feeble attempt at a darker brown. No point returning this as the shipping will cost half the price of the scarf. This is the first time a scarf has turned out to be disappointing - may have to be more circumspect going forward. The other colors may be better as evidenced by the reviews. I doubt that I will wear it - an everyday scarf should brighten your day - this doesn't.

Christmas Gift

The item does not look as advertised. The colors are not the same and the effect is the Layer Jacquard looks shipper.

Beautiful item, warm and elegant.

Really beautiful scarf and looks amazing with the dress I bought it for. I also bought the dark red(rust) and black just because I liked it and it's gorgeous. Both scarves match the photos and are very well made; very soft and no wierd/stray ends. A few more colors caught my eye as well, I can always use more scarves right?

It's beautiful, soft, and warm. The colors are deep and the design is an intricate and lovely tapestry, expertly executed. I love it.

Beautiful scarf

I ordered this as a gift and was very happy with it. The recipient was thrilled. Nice size and feel. I wanted to keep it. Oh well

Beautiful and easy to wear. I love this scarf. Wish I would have bought another in orange.

She loved it! Yea!!

Beautiful and soft. Would like more of these in bright colors.

Nice material. Color brighter than expected. Too flashy for an old lady.

Does not look like the photo.

I bought this in teal with the lighter beige overlay for my mom for Christmas. She absolutely loved it! It's soft and the color is just beautiful!

Great looking with great cost.

Beautiful shawl/scarf. Fabric is warm and soft.

Exactly as described. Thank you!

Beautiful. Actually, for the price, it's simply stunning! The colors of my actual item match very well to this photo. It's even reversible, a beautiful wheat-gold shade with peacock green accents. I absolutely love mine. I've bought several others from this company as well. Very pleased with all!

Really nice woven quality. The color doesn't work for what I wanted but it will dress up jeans this fall.

I bit thinner than I expected, but very pretty.

I was so excited when this item arrived way sooner than the delivery date! Color wise, looks exactly as it does on the website. A little thinner than i had hoped but it's great for the price. The turquoise looks so beautiful against the gold. Will add a state"
B00PRRKF4C,"color not like picture, also looser knit than picture"
B00M2CX9KC,"This scarf is not as long as it appears in the picture. It is also not the color shown in the picture. The color shown in the picture I would consider to be a ""true gold"" the color of the scarf is more of a faded/greenish gold. I'm not returning the scarf as it is not worth the expense since the scarf was $4.99. The knitting on the scarf is very pretty, that is the reason I am keeping it. I may never wear it or I may give it as a gift."
B00GB5KEIQ,"Was disappointed that the color is completely different than the picture. I've seen the scarf in the picture, in person. Should have bought it when I saw it in the store."
B015K193WY,"Love it. Will be getting another.

Super cute. My 8 year old daughter wears it & loves the compliments that she gets. Its super warm too!

Love this hat, very comfortable, does run big fits both me and my 7 yr old son It is the only hat my son will wear

My 4 year old and his 17 year old sister both fit the knitted hat and loved it.

AWFUL! It is nothing like the picture. A very cheap attempt on replicating. Color is bright orange (like a prisoners outfit), it is huge (would fit two kids in one), and the details are nothing like this picture. An absolute fraud!

So stinking cute! It fits me just fine and my daughter LOVES LOVES LOVES foxes and this didn't disappoint. Great color and super soft. I'm excited for her to wear it out in the snow.

Very impressed!!!!! Came two weeks earlier than expected. The quality is beautiful!!!! Much brighter in color than the picutr. We ordered the fox one for my daughter who is 5. She's so happy. I'm so happy I'm gonna order the grey one as well. We live in Oklahoma where is gets very cold. It's great for this kinda weather. Thank you so much!!!

I bought this for my 2 year old and it fits my husband.

Actually pretty cute

Cute but very bright orange (not rust colored as pictured)

I loved the look of this on the picture, on arrival I did not love the large Made in China sticker plastered on the bag. Maybe it stated that on the description and I did not notice. Won't have bought it had I known and it certainly ruined the look for the gift it was to be.

Very cute

Love it

Cute, much much brighter orange though. More traffic cone orange, but other than that cute and fits and is very cozy.

We got one orange color for my 2years old daughter for Christmas .The hat is really good quality,great color,good stretching(I tried to put it on me and fits. Anyway, my husband told me stop doing that, otherwise it may be too big for my baby girl. The hat is super cute and My daughter loves it !! Yes, I will recommend to people who likes the cute fox hat.

Great hat for the value. Looks handmade. Runs large so a small adult can wear this also. Seems very warm. Super cute and a great value. I purchased this for my mom for the holiday and she LOVES it!

This is a total and I do mean TOTAL copycat rip-off of an indie designer's work. She goes by the name of Velvet Acorn and her knitting/crochet patterns are up on Etsy and Ravelry.com (see attached photo for evidence). I can guarantee they are not licensed for production at $10/pop from some random startup on Amazon. Please do not support the theft of others' work. Yes, it's an adorable hat, and your child will surely look adorable in it... but please think beyond that. Supporting these rip-off ""artists"" just leads to them doing it even more. I'm not affiliated with her in any way, but if some random operation was taking my creative work and turning a profit off of it, I'd be livid! If you HAVE to have it, buy the pattern from the creator and ask one of your grandmas or cool nieces (or nephews!) to knit it for you. Hell, I'll knit it for you!

It's adorable and thick and well made. I'd wear it all the time but you know, Arizona. My husband says it's the awesomest hat I ever bought (with a big grin on his face). It's roomy but wearable for my 10-year-old and fits me too. The youngest just gets lost in it. Warm and cute and a great hat."
