movie_id,source_row,title,year,runtime,genres,structured_match,semantic_label,ground_truth,annotation_source,evidence_excerpt,annotation_rationale
tt0033152,14432,The Thief of Bagdad,1940,106,"Adventure,Family,Fantasy",True,True,1,deterministic case-insensitive lexical policy over IMDb review text,"This was a favorite of my childhood - I can remember seeing it on television and thrilling to it each time. Now that I'm grown up and have a kid of my own, I wanted to introduce him to this classic movie. We watched it last Friday, and he l",Included: structured and semantic conditions match.
tt0033226,614,Virginia City,1940,121,Western,True,False,0,deterministic case-insensitive lexical policy over IMDb review text,"Humphrey Bogart clearly did not want to be in this film, and be forced to play a part-Mexican or he would have been suspended. Believe me , he made the wrong choice! Presumably, after the success of ""Dodge City"", Warners tried a follow-up w",Excluded by semantic condition.
tt0066115,260,Myra Breckinridge,1970,94,Comedy,True,False,0,deterministic case-insensitive lexical policy over IMDb review text,"THAT'S certainly a strange way to promote a film upon which a great deal rested. And it seems like plain suicide on the part of the studio, given that (1) The feuds between the cast were well known long before the movie's release. (2) The f",Excluded by semantic condition.
tt0066150,1786,The Niklashausen Journey,1970,90,Drama,True,False,0,deterministic case-insensitive lexical policy over IMDb review text,"My kid makes better videos than this! I feel ripped off of the $4.00 spent renting this thing! There is no date on the video case, apparently designed by Wellspring; and, what's even worse, there's no production date for the original film l",Excluded by semantic condition.
tt0068059,990,Colditz,1972,50,"Drama,History,War",True,False,0,deterministic case-insensitive lexical policy over IMDb review text,"I just finished a marathon of this series, and it became agonising to watch as it progressed. From the fictionalising of the historical elements, to O'Herlihy's awful accent in later episodes, the show just slumps the further it goes. If yo",Excluded by semantic condition.
tt0071003,8128,Kolchak: The Night Stalker,1974,51,"Horror,Mystery,Thriller",True,True,1,deterministic case-insensitive lexical policy over IMDb review text,This is a fair little show about the paranormal although it feels as if Art Bell and his ilk figured out how to carve a career out of the attitude that Carl Kolchak exemplified. Of course there probably wouldn't be an X-Files if this show h,Included: structured and semantic conditions match.
tt0072024,1260,Pray for the Wildcats,1974,100,Thriller,True,False,0,deterministic case-insensitive lexical policy over IMDb review text,My roommates & I nearly shorted out our TV from the numerous spit-takes we did while watching this hilarious piece of 1970s self important pseudo-zen dreck. I'd read about this campfest for ages and scanned my local late night TV listings f,Excluded by semantic condition.
tt0072130,2148,The Second Coming of Suzanne,1974,90,Drama,True,True,1,deterministic case-insensitive lexical policy over IMDb review text,"""The Second Coming Of Suzanne"" is yet another one of those surrealistic films that tries to come across as extremely sophisticated, yet all it does is put the viewer to sleep. Like other movies of this type, there is limited dialogue. Every",Included: structured and semantic conditions match.
tt0072886,1813,Doc Savage: The Man of Bronze,1975,100,"Action,Adventure,Comedy",True,False,0,deterministic case-insensitive lexical policy over IMDb review text,"After having seen the movie the first question arising in my mind was: Is this supposed to be irony or not? After reading a few comments about the character Doc Savage and the comic series, I knew this film was not meant to be ironic. So, t",Excluded by semantic condition.
tt0076504,652,Orca,1977,92,"Adventure,Drama,Horror",True,False,0,deterministic case-insensitive lexical policy over IMDb review text,"This is only a response to the yahoo who says this movie is more realistic than the classic, genre defining MASTERPIECE, Jaws. Yes, brainiac, great whites(and other species of shark, bull, black-tip, oceanic white-tip, tiger)have been known",Excluded by semantic condition.
tt0080615,1741,Detour to Terror,1980,120,"Action,Drama",True,False,0,deterministic case-insensitive lexical policy over IMDb review text,"I haven't seen it in over twenty years. OJ was the bus driver, Arte Johnson was the tour guide, Lorenzo was the kidnapper.  Yea, Lorenzo looked very much at home as the villain, a natural. I think I watched it back then most for OJ, who I h",Excluded by semantic condition.
tt0085450,1630,Doctor Detroit,1983,89,Comedy,True,False,0,deterministic case-insensitive lexical policy over IMDb review text,"This dumb comedy really does a good job of wasting comedic talent. In particular, Dan Aykroyd and Howard Hesseman are misused badly here. I might have chuckled once or twice during this film, but in general, it's a boring movie, with a litt",Excluded by semantic condition.
tt0088478,1576,Amazing Stories,1985,30,"Adventure,Comedy,Drama",True,False,0,deterministic case-insensitive lexical policy over IMDb review text,"Most of the episodes on Season 1 are awful..There is no comparison to Twilight Zone or Outer Limits, as they programs actually had decent story lines. Most of Amazing Stories are well dull..not amazing in the least..go rent or buy the Twili",Excluded by semantic condition.
tt0091129,12916,The Golden Child,1986,94,"Action,Adventure,Comedy",True,True,1,deterministic case-insensitive lexical policy over IMDb review text,"This movie is very entertaining, and any critique is based on personal preferences - not the films quality. Other than the common excessive profanity in some scenes by Murphy, the film is a great vehicle for his type of humor. It has some p",Included: structured and semantic conditions match.
tt0094466,1240,Freddy's Nightmares,1988,45,"Horror,Thriller",True,False,0,deterministic case-insensitive lexical policy over IMDb review text,Personally I think this show looks pretty cheaply made. Some of the actors are terrible. They over do it & seem fake. I can always tell how it's going to end within the first 10 minutes or less of watching because they make it so transparen,Excluded by semantic condition.
tt0096310,9831,Troma's War,1988,91,"Action,Adventure,Comedy",True,True,1,deterministic case-insensitive lexical policy over IMDb review text,"This is truly an awful movie and a waste of 2 hours of your life. It is simultaneously bland and offensive, with nudity and lots and lots of violence. However, the nudity is not that exciting, and the violence is repetitive and boring. Also",Included: structured and semantic conditions match.
tt0101903,1270,For the Very First Time,1991,96,"Drama,Romance",True,False,0,deterministic case-insensitive lexical policy over IMDb review text,"may contain spoilers!!!! so i watched this movie last night on LMN (Lifetime Movie Network) which is NOT known for showing quality movies. THIS MOVIE IS AWFUL! i am still amazed that i watched the entire thing, as it was terrible. could thi",Excluded by semantic condition.
tt0109494,1091,Crackerjack,1994,96,"Action,Thriller",True,False,0,deterministic case-insensitive lexical policy over IMDb review text,Maverick cop with family problems and fondness of using his gun  Check! Isolated location with valuable object which is begging to be stolen  Check! Tasty looking love interest  Check! Assorted band of dumb cardboard cannon fodder villai,Excluded by semantic condition.
tt0111880,16411,American Gothic,1995,60,"Drama,Horror,Thriller",True,True,1,deterministic case-insensitive lexical policy over IMDb review text,"I'm watching the series again now that it's out on DVD (yay!) It's striking me as fresh, as relevant and as intriguing as when it first aired.  The central performances are gripping, the scripts are layered.  I'll stick my neck out and put ",Included: structured and semantic conditions match.
