product_id,review
B01BH54QTW,"Very comfortable and the quality feels good, especially for the price! I am tall (5'10"") and about a size 12 in pants so I often have issues with leggings being too tight, but these fit fine!

I love the fabric that they are made out of but when you do Plus Sizes you should offer Small, Medium, Large, XLarge or One Size Fits Most. That's what I thought I was getting.

Absolutely wonderful! They fit perfectly. They are lightweight, gorgeous, and not even a little bit transparent. I will totes be buying every pattern available.

perfect fit

Love it!

I wear a women's size 14, so I ordered the plus size knowing leggings run small. But these are very tight at the waist and just fit.

Love them. Wish they were a little bigger but that's because I wanted to wear them through maternity as well. Juuuust as soft as that overpriced company...

Arrived quickly. Very cute and nice material. Great transaction thank you

Felt great, looked great, fit perfectly...ripped the first time I went to take them off. They have all the durability of panty hose. I don't even have nails but my thumb went right through the seam exactly like what happens with hose. Again - no long nails, it was the fleshy part of my thumb tip that went through! If they were a few dollars, it'd be ok, but at this price I really expect more than one wearing! Can not recommend unless you have money to burn.

Way too small. There is no way these are plus leggings. These maybe a good fit for some women who are not bottom heavy.

Just got these in today. Was not sure if they would work for me. I wear a size 20 in jeans, I am pear shaped with very thick thighs. These fit great and I love the pattern. I will buy more in the future.

Holy cow... these are see threw. These are not to be worn as pants, but great for under skirts and long tunics that will cover your business. (wink) Material is very soft and pattern was very cute.

Love them"
B00CN4QDG6,"Do not waste your money, material is too thin, you can see your underwear perfectly using these leggins.

I got these to wear for a costume and they were reasonable comfortable to wear, though they are a bit see-through."
B010B27TUK,"Too small...this is for small Asian people

I really like these. I feel like the sizes run a little small. So! I'm going to order another pair in the next size up. material is a little cheap but as long as your not pulling hard where the seems are, it will be fine!

I was really stoked to workout in these pants. They look like they do in the picture but the sizing is definitely Asian sizing. I'm a size 10 so I ordered and XL and I cannot get them over my hips. The material is also not really ""workout"" material. They're more like lounge pants. If you're tiny then they would probably work for you but girls like me with a little junk in the trunk - don't waste the money. They were really inexpensive and I was going to return them but it's not worth the hassle. Would definitely not purchase this product again.

Really brings out the curves in her booty

The material is bad my pants broke

Love them! They look great and fit great. I am 5ft tall and usually wear size 3 or 5.

very stretch leggings! I purchased two, Funny pattern!

Not the best quality ... they ripped and I had to return them... but the patter was really cool

too small

These pants look and feel nice but tore after two days

These were WAY too small and short. I was not even able to get these on. I am 5' 11"" and these were just not going to happen. I ended up giving these to a much smaller friend!

They have a tag inside that says 9 as if that's the size. Way too small. I'm a big lady trying to get small. They are cute but I will give them away. I will give 5 stars for cuteness.

Love them but after wearing then a few days white shows through the black. Cartoon really cute

Ripped in crotch area first wear.

I didn't realize how shear it is.

I was NOT impressed. I needed these for an event on Saturday & they're see through. Do NOT waste your money!!!!

The material is really bad. I don't like it."
B00O7YE02O,"LOVE these. They're so comfy and fit great.

I am a thick-thighed, wide-hipped woman and was scared to order these thinking they would be eensy weensy. I ordered them in a large, and they fit like a large, thankfully. They are light in color in some areas and a thinner material than say yoga pants or cotton leggings, so I would definitely say that you need to be aware of your undergarments or perhaps pair them with a tunic or longer shirt. Overall, I am pleased with the price and the speed in which they were shipped and I've had lots of fun wearing them.

Had to layer these on top of a second pair that was bought from another vendor on AMazon but turned out to be the exact same product. Super fun and looks good, but too think to wear solo. Wear over another pair of leggins. The fabric is thin and nice to the touch though. I'll wear these just running along because they're interesting

Does not get all five stars bc it is really see through. I thought they were one size fits all but the bag it came in says large? The picture of R2D2 is clear, and the leggings are pretty long, fit better than expected. Delivery came when they said it would. Overall, worth it for the reason I needed them."
B016MF762Q,"It's a cute & comfortable dress. I got the pink one & my only complaint is that it's a little bit see through, so I would recommend wearing light colored bra/underwear with it."
B00NOM7TPU,Tight and see thru
B00PLXJMG4,"Fits fine in his and thighs but very loose below knee.

Material extremely thin ..

I wear them a lot!

Very nice

These leggings are great. Fun patterns. Thick material. Hold up very well. Fast delivery.

Umm it a good thing I know how to sew because theses came with wholes in them at the sceems. But I love the fit and the material so I will be getting two more pairs but with the poor stich in I will be going over them with my on sawing. So as not to get any wholes while working out or out riding my bike.

Super cute and comfy :)

I bought these for my daughter and OMG what a hit! They are soft, well sewn and fit her beautifully. I was worried at first because I am a little weary about purchasing clothes online not everyone has the best return policy and the wait is terrible the second time around. I am so happy to say that is not something I will have go through in this case! We bought 2 the grapeful dead and the cosmic storm M/L. My daughter is 9, 145 lbs and 5'3 there was a little bunching at the ankle, but that is ok my daughter is still growing! Otherwise both pairs fit her perfectly I am going to be buying more as soon as I get the chance. The designs on the cloth are vibrate and look just as amazing as the pictures online. Even better they do not go see through as she moves and bends. I am definitely telling everyone I can about your amazing product. Two thumbs up from this dad!

they're a little bit loose but not as bad as some of the other ones. i would say that it's true to color, i got lots of compliments on them too.

Great product! I am 5'2"" 138 lbs bottom heavy (small shirt size, usually 6-8 in pants (womens)/11 (juniors)/large. The image looks spectacular on and is not really see through (It could be worn alone during zumba, for example!) Definitely will purchase from HDE in the future.

They fit great(medium) I love these so much, they worked out better than all the other leggings I have purchased on Amazon so these are the way to go."
B00JFAYA98,"perfect fit!

These are definitely a Junior's cut NOT women's. I am 5'2"" about 120 lbs and for comparison I wear a size 2 dress pants and 4 jeans at Express. These leggings laughed at my butt cheeks (sorry) and look like sausage casing... also became completely see through. They are not very stretchy either. With that said, I am ordering them in a Medium cause they are fabulous.

I am 5'4"", 130 lbs and size small was too small."
B01DQ73OJC,"super cute and love the design! not a big fan of the material only because they're not warm in the winter. i prefer more of a cotton material. but they're great for the price and can easly be worn over a warmer pair :D

I loved this design, but the material is thin and see through when stretched even the slightest. I couldn't even wear them."
B017BEILUS,"A little tight, and warmer then expected but they look amazing!!

Next time ill buy one size down but it looks good was just slipping a little.

Leggings are nice and sexy. They are shiny LIKE latex but are not latex. They are soft inside and are no-shows when bending over. I have a big booty and thick thighs from lifting/squats so I chose the large. Fits good, mid part has to be pulled up every now and then but for the most part stays in place! Leggings are so comfortable. You can bend, stoop, sit- whatever! In these no problem. I am a short 5'3"" and leggings are not too long. Would buy again!

Ordered according to size chart, to big. Go down a size.

Great!

I LOVE these! I actually didn't think I would like them as much as I do, given the more than reasonable price but they are very nice. I won't put them in the washer I'll just handwash. I got the Large and I am 5' 6"" and 126 lbs. They are PERFECT! I tried them on with several tunacs and they look great, they feel really comfortable. Anyone wanting a pair of faux leather black leggings that is like me and can't afford the more expensive ones? Get these! I could have ordered the medium I will say but I went with large just in case they ran super small. And they arrived super fast too! Very happy

These are very thin and can see right through them. Needless to say, I got rid of them.

I got this item today, it arrive so late... wasn't sure if I would get it. Over all I like them and the fit it perfect just like I like them to fit me.

These pants are amazing. It's not too tight and not too loose. I will be buying another pair soon. Thanks so much

Absolutely awful. Nothing like in the pic

Cute pants but the large is way to big for me. I am going to give them to my friend who has an extreme hourglass figure and full round hips. They should be perfect on her! Order smaller than your size

I would like to give 5 stars but can't bc I, unfortunately, ordered a large based on the reviews but they fit too loose. I wanted the tight almost painted on look but they kind of sag so not sexy. I am 5'7"", 160 lbs. I wear a size 9 in jeans normally. So I would normally purchase a medium but I read mixed reviews and decided to go with large. That was a mistake. I believe these are true to size so just order your right size. The pants would have otherwise received a 5 star rating but hard for me to do so when I am not satisfied the size I chose.

Was not happy to see they were more of a spandex than a faux leather. I normally wear a size 12. Bought size large and they were too big in the legs. I definitely have to wear knee high boots to cover up the looseness in the lower legs. A medium probably would have been a better fit. They are thin and a tunic shirt is a necessity with these leggings."
