product_id,review
B00CZ50F3K,"Seems like a quality product, though it is still too big for our little guy.

I lOve the hat but hate the tie string under the chin. It's a hassle to tie and baby chews on it or pulls it off. Velcro wod have been better.

as expected

A little bit large on my newborn, but that is to be expected for a 0-6 month age range. Good price and very cute overall.

Baby is 4 months old, has some hair, 77th percentile for head circumference and this is pretty big on him. We love it!

Has an adjustable cord to fit smaller baby heads. Very cute. Very happy with my purchase.

This is an adorable, well-made hat. It fits my 15lb 6mo old son great. I bought the 9-18mo size. I love that you can sinch the band around the head tighter.

Adorable! Sizing is adjustable so this fit multiple kids age 1-4, and probably would fit even beyond. Super cute print with vibrant color. The fabric was soft yet sturdy, can't say enough good things about this purchase. Got lots of sun and ocean water exposure and did not fade. Washed great. Very impressed with this purchase and I plan to buy other colors.

Perfect for my big headed two-year-old who loves to be in the sun!

This hat is perfect and so cute on my baby boy!

Love that this tightens around the head and has a tie for under the chin. Cute design!

Love it. Bought for my 20lb 9mo with a head circumference of 43cm. Little big, but didn't realize it had a cinch so you can adjust it to fit snugger. Which means he can wear it now and later when his head is bigger. Very happy about that!

Adorable and works as intended, keeps sun out of his face and eyes.

my order this hat is 9-18month size,but shipped to my home is 0-6month size,its too small for my sonbecause my English not very well and i don't know how to return itso just keep my home

very cute looking from the pics. waiting for shipment but already being asked to review so here you go. thickness should be better than most and size/shape looks good. we'll see

Love the fabric print and SPF 50 rating.

Hat is super cute and my grandson does leave it on. Gave it 4 stars because we've measured his head in order to order accordingly. Hat is big on him.

Very cute hat for the summer and beach!

Great hat! We bought this for our little booger at 3 months-- he is 8 months now and he is still wearing it- fits great! Big heads run in the fam ;)

Very cute hat

Looked cute, but fit pretty big.

Very cute! Love that it's spf 50, too!

Great fit

This hat is so worth it great quality came fast and I'll prob end up ordering more so cute ! I def recommend getting it!

Fits my 4mo a bit large, but workable. I just wish the tie had a little plastic do-hicky to tighten instead of having to tie a knot.

Love that this hat has a tie to help keep it on, even threw much protest. The hat is light weight so it's perfect for hot summer days!

Barely fits my babys head even though I got a 12-18 month size for my 8 month old.

Love this hat SO much? Perfect for the beach and the pool - great sun coverage!!

Love it! It does just whatbit says.

Really cute hate in shark design. Purchase 9-18 mos. for a 1-year old boy. Fits well with room to grow.

Love this hat! Fit my 95% head size percentile 16 mo. old perfectly. He doesn't mind wearing it as long as he's busy playing, and it looks absolutely adorable!

Perfect hat to keep the sun off my little ones head and face!

Works great. We bought it to match the iplay swimsuits that we bought him earlier this year.

Love the hat, light and airy and fits just right on my 8 month old.

Hat is very cute just a little larger than expected, though my son is only 3.5 months old. It is adjustable which is great and it does keep the sun off his face. Once he grows a bit it will be perfect!"
B01FZ76HK4,"Fabulous hat!

Cute and original.

Pretty colors and very fun floppy hat :) it holds its shape pretty well and easy to wash and dry and it still has a nice shape. I like that there is enough room for my hair to fit under it. And the band fits my head snug so the hat won't fly away. Over all its a really nice and quality product. I'm happy with it and would recommend others to buy this. If later on the product is no longer meeting these standards I will give an updated review. I will leave the original review but write updated, and the date and say what is wrong with it at the top. I will let it be known the length of time I have had it too. I received this product for a discount in exchange for the promise to give an honest review after I have thoroughly tested the product. This is my honest opinion of the item and is not influenced by any discount. I do not give good reviews just because I received a discount. I really strive to write a helpful review so if you did find the information in my review helpful please hit the helpful button down below.

This is a very high quality floppy sun hat. It is beautifully designed and works really well. I am rating this 4 stars for two reasons. First of all, it came in a small package and was folded several times. This caused it to be very creased when I opened it. After some work, I was able to smooth it out nicely. Second is that it fit smaller than I expected it to. It was too small for my head, however, it fit my sister perfectly. Please note that I received this product at a discounted rate in exchange for my honest and unbiased product review.

This is a nice soft colorful sun hat. It has a lot of orange color to it. This hat is a little smaller than i was expecting it to be. The hats fits well but doesn't have much room to it. The hat is on the floppy side. It helps keep the sun off your face and shoulders. The outside rim is lined with a bendable piece of wire. The bendable wire does give the hat some structure. The hat has a tie bow on the front half on the hat. The bow is a dark gray color and do not go the whole way around the hat. I like wearing this out to our pool especially when I'm sitting pool side watching my kids play in the water. It is lightweight and doesn't make me feel hotter. My daughter even wears if she is sitting out for a while. It is comfortable to wear. It is easy to bend the rim or shape it so that it isn't in your line of sight. This is a cute sun hat. I received this product for free for testing and reviewing purposes, and this review is based on my own personal experience using this product.

I was gladly surprised with this hat. The quality is ok, made of fabric, and it looks same as cute as in the picture. I found the ribbon does not look so pretty, so I placed it facing back instead of front. The hat has a wire inside the outer circle, so you can shape it to whichever shape you want. You can also easily bend it and put it in your bag. The hat is a little small in the top, so if your head is larger than average it might feel very tight. Other than that, I found it very comfortable! Disclosure: I received this hat at a discount in exchange for a review

This is cute! It looks just like the picture. (There's nothing more annoying than opening the box and discovering that the picture looked much different, right?). The fit is as I expected for a ""one size"" hat, which means that it's slightly tight on my giant head. The hat did arrive quite wrinkled but a few minutes with the iron fixed that. I was pleased that there's a significant wire at the brim, so that you can adjust it--that's a problem for me with large brimmed hats that are floppy, cause you can't see out from under the brim. The fabric is quite thick--like Sunbrella fabric--so I think the claim about SPF protection is probably accurate. This will be my new go-to hat for gardening. Note that I received a free sample of this item so that I could try it out and leave an honest review. All opinions a"
B013IIDPVQ,"Piece broke when I first put it on... sent it back.

Was too small

Fits and protects me from the sun. Bonus in that it keeps flies away.

My hubby loves this hat. He works in the sun all day so this hat fits well and has breathable vents that avoid too much sweating."
B0097GRNQM,"Badges I need no stinkin badges !! Great Hat !!<a data-hook=""product-link-linked"" class=""a-link-normal"" href=""/Faux-Leather-Tie-UPF-50-Safari-Paper-Braid-5-Inch-Brim-Hat-Natural-W33S15E/dp/B0097GRMLS/ref=cm_cr_arp_d_rvw_txt?ie=UTF8"">Faux Leather Tie UPF 50+ Safari Paper Braid 5 Inch Brim Hat - Natural W33S15E</a>"
B00XZ6VVF4,"Great sun hats. It stays on my children (both age 3) and protects them from the sun. Size up if your child has a larger head.

Second time purchasing this hat. As a gift and well received. Love love love.

Use it all the time; my kids even wear them in the pool and at the beach. Hat keeps the sun off, the kiddos cool, doesn't fade, works great.

PERFECT hat for my 5-year-old. Covered so much more than the pricey hats the adults had to buy. Stayed on great in rough ocean water. Love love love it.

Purchased the large youth size to replace the toddler sized one we bought for my son when he was about 18 months old. We live in Florida and spend time in the sun year round. This is the absolute perfect hat for children as it is water resistant, provides SPF protection, has a wide brim and neck flap to fully protect his face and neck, and stays securely on without limiting his activities. Somehow we managed to hang on to his first one until after his seventh birthday but it had finally become too tight around the crown with the straps at their max. We now purchased the large youth size although he is only 7. We have found with both the toddler and youth versions, that the two adjustable straps around the chin and the crown of the head make it is easy to keep it securely on even in the largest size and ensure it will still fit him for several years.

These hats are the best. I have purchased them since my first son was 3 months old. I keep getting the same hat...just a bigger size every year. I am a dermatology RN and hate putting tons of sunscreen on my kids. I prefer these huge hats. I toss them in the washing machine too and they do just fine aired dry.

Our favorite sun hats.

Best beach sun hat ever. Was able to spot kids on beach wearing them, which was helpful. They wore them all day playing on beach and splashing in pool. They kept them on with no complaints. Best summer/beach purchase I've made so far."
B00WMGXAI4,"I love it. It fits under my bike helmet for sun protection :)

Cheap looking , nothing like the photo

I couldn't even put the hat together. It is very weird

Just wasn't for me. Looks cute on the model, but I felt like Laura Ingalls from Little House on the Prairie.

This hat is very pack able. It also has a great brim that sheilds the sun. It is so light weight as well.

I love love love this hat!!!! I give it a ten out of ten. I can wear my hair in a bun while I garden, and if it gets wet while in laying in the pool, it dries very quickly. Will probably buy another.

Got it early and it fits well.would recommend it. I would give it a 4 star!

Nice flexible hat fits Great !"
B00IO2BA3C,This is my third Tilley hat. I find them to be well constructed . The hat wears well and washes up very nice for continued wear. The hat has a chin strap as well as as a strap behind . This keeps my hat on Even through our tropical storms here in Florida. The brim also gives you sun protection for head and neck. With the different styles you can have the look you want for the occasion. That is why I have added to my Tilley collection.
B00CR6WHTW,"Love this visor! It rolls up great for packing around, without destroying the visor's shape. Has great sun protection with great visibility. It works better with my hair up than down, but that's not a problem. I bought it to wear my hair up with!

Ideal

Good... But it's not fun when it's too windy!!! Amazing coverage from the sun. It will cover all your face and neck

It's stylish, adjustable with velcro, easy to store when traveling. It serves it's purpose very well. I'm glad I purchased this sun viser.

Brim is very large. It's hard to see in front of myself when walking.

Great hat, it is exactly what I needed to keep the sun off my face. The hat fit perfectly.

Received. Thank you

It runs big, and the brim is way too large. Will be returning this hat/visor.

Great fit and provides the perfect amount of coverage. I used while in Aruba, which is very windy, and had no problems making it tight enough not to be blown off my head. I used it daily for over a week and the velcro is still going strong.

Hat is well made and very cute on. Love the idea it rolls up when not in use. SPF of 50+. Comfortable fit, stylish & protection from the sun.

Was worried it might be an ""old lady hat"" but old lady or not I really like and and will get my money's worth. It's sturdy and well made.

Love the roll up feature for travel. There is Velcro in the back so the size is adjustable. Looks great on.

I love these! Bought two of them to take on our cruise...so easy to pack!"
B008ATMIAI,"It's made of a very decent and strong material, after 10-12 washes the hat it's still in really good shape and it protects from the sun the way it should so there's nothing bad i can say abou this product i highly recommend it."
B0179ABE3K,"Nice - Men's Sun Protection Cap Lets first have some additional data on Sun Protection; UV radiation and skin cancer Exposure to ultraviolet (UV) radiation is the leading cause of skin cancer. There are two types of UV radiation: Ultraviolet A (UVA). UVA radiation is able to pass through glass and may cause premature aging and wrinkling of the skin. Research suggests that UVA may also play a role in causing basal cell carcinoma, squamous cell carcinoma, and melanoma. Ultraviolet B (UVB). UVB radiation is more closely linked with the development of skin cancer and melanoma. UVB radiation causes sunburn and does not penetrate through car windows or other types of glass. It is important to protect your skin from both UVA and UVB radiation. Other sun protection tips Limit sun exposure between 10:00 AM and 4:00 PM, when the sun's rays are the most intense. Practice the shadow rule: if your shadow is shorter than you, you should find shade. Pay attention to the UV index, which is often included in the weather report. This index is a relative measure of how damaging exposure to the sun will be on any particular day. The index is a scale of 1 to 10+. When the index is 10 or higher, people should stay indoors, if possible. Be careful around water, snow, or sand. These surfaces reflect the damaging rays of the sun, increasing your risk of getting sunburned. Wear a long-sleeved shirt, long pants, and a hat that shades the face, neck, and ears. Dark clothing with tightly woven fabric blocks more sun than white or loosely woven fabrics. For additional protection, look for clothing made with special sun-protective materials. Wear sunglasses with 99% to 100% UV absorption. They will provide optimal protection for the eyes and the surrounding skin. Be even more cautious if you are taking medications that may make you more sensitive to the sun. These include specific types of antibiotics, anti-inflammatories, antifungals, blood pressure medications, and chemotherapies. Keep babies younger than 6 months old completely covered and in the shade. NOW ABOUT THIS PRODUCT; 360 degrees sun protection, very lightweight and fast drying material, excellent to go on Hiking short/long trips, believe me the sun gets brutal sometimes and this protection cap will do its job in protecting you from direct exposure, therefore helping you be more at ease when hiking in sunny days we just went to claim the Picacho del Diable peak in Baja (tallest mountain in Baja Mexico +10,000 ft) a 5 days trip, the last one in particular in the Laguna Salada (desert), and this Cap sure help a lot during that 112degrees dayit really dries fast and the 360 degree protection made a difference.the front breathable mesh lest you breath easily in those dusty trails.for that and many more thingsI recommend this productso enjoy This is my first impression of, and limited experience with, the product. As part of my commitment to the product manufacturer, as well as the amazon community, I will continue to update this review as I learn more about the product. Consequently, my product rating may go up or down over time. I purchased this product at a discounted price or obtained it at no cost so I could offer my unbiased and honest review of it. All opinions are my own. I do not automatically give 5 stars to every product. I also do not give just 1 star to products I dislike if it would still be good for someone else. I assess a product based on its description and my expectations as a consumer. Consequently, some products fail. This is valuable feedback for both the product manufacturer as well as the Amazon community, I hope my review will share some light into what's the product is all about and more important how useful it is along with its quality. How my Ratings Work: 5 Stars = this product is perfect in my eyes. Highly recommend by me to everyone! 4 Stars = Fantastic! I love it, but there are a few things that could improve but no big deal. 3 Stars = its okay. It's not terrible, but "
B00W11LFGO,"Looks like it covers the top of your head in the picture but it doesn't.

This hat fits as expected, however, I didn't realize there was a bit of a hole in the crown; not good if you want full sun protection. It was because of this that I rated four stars. Color vibrant as in the photo."
B01DZ4VILM,"extra long bill. comfy, but not exactly my style. Definitely will keep the sun off your face.

This visor is actually pretty great. It is adjustable to fit my head. I wear it when I do my walks. I am pretty fare skinned and I don't like getting burnt. This has helped greatly in keeping me from getting burnt. I do have to say the bill on this is very large and long. I was surprised when I got it. It looks like the ones I use to see the older people wearing when I was a kid. Now I know why they liked them so much. Mine works great and the thick padded rim helps keep the sweat out of my eyes. I purchased this at a discounted rate in return for my honest unbiased review. I welcome all feedback and questions.

Problem: I can't wear a ball cap when I flop my hair on top of my head and I can't lean back in a chair in a cowboy-type hat. Solution: A visor, and I'm quite happy with this one. When I first took the visor out of the box I thought the bill was comically long. It is quite a bit longer than the average ball cap bill (the photo is accurate), but if sun protection is what you're going for then that makes perfect sense, doesn't it? I've found that it does provide very good coverage, and keeps me from squinting even if I'm not wearing sunglasses. I tend to have to adjust hats down quite a lot, so I'm very happy with the adjustable velcro at the back. It's easy to get it sized just right; plus, if you're concerned about messing up your 'do you're all set because you can completely undo it and not have to pull it down over your head from the top. The material seems to be good quality. The inside surface is soft (kind of terry-like) and - though I haven't been able to test it in hot, sweaty situations yet - it seems like it will be absorbent. Overall very pleased. I did receive a discount on this item in exchange for providing feedback. My review is honest and unbiased.

This visor will do what it needs to for me: however if like to note it felt very ""Long"" as in it extended further off my face than a 'normal' visor. I will be using this to wear in the rain to keep the rain off my glasses while running, so length of it is OK. If you planned on playing a sport, it may be too long. The visor comes pre-curved and curves pretty appropriately with a Velcro closure- quite strong! The material is solid and there are no loose strings to be seen- overall well made just maybe a little disproportionate. I received this at a reduced cost in exchange for a fair and honest review.

I have always been a fan of wearing visors. I like how they don't mess up my hair but protect my face and eyes from the sun. This visor is nice! It's made of a thick material and the brim is nice and long. It will be great when I'm outdoors all day gardening because the brim will shade my entire face. I usually only wear a moisturizer with SPF under my make up in the summer and no additional sun block on my face because I always wear a hat. This visor will be perfect for protecting my entire face all day. The only complaint that I have is that the material attracts my yellow lab's hair, but that is the story of my life :) I purchased this visor at a discount in exchange for my honest review."
B00VO0TL1O,"This hat is exactly what my husband was looking for. It is cool, but has a nice brim to protect from the sun. We travel a lot with it, and it folds well into a suitcase, then regains shape quickly. The quality is excellent. It was a good replacement for his too hot stetson.

Pretty awesome hat. I get compliments from strangers. I added a coon tail to the back. Looks cool and works to remove the sun from your eyes."
B01A63NLTW,"Received this hat with expectation that it would be packable for travel but the hat was misshapen during transit, which left it with crease that did not relax even after a few days. Return the hat.

Awesome hat! Very nice craftsmanship! Love to buy made in usa. Great fit, lite weight, protected nose from sunburn in Mexico!

great hat - great sunblock. really cute. love it"
B0140T91KQ,"will not hold shape

This hat is a bit on the small side as far as fit is concerned. I needed a 7 1/4 size. One size fits most should work for sizes between 7 - 71/2. According to the size, it should easily fit 7 1/4 but this hat just fits. Once it is washed, it may not fit at all. If you need a size 7 1/2, this may not be the hat for you so I have given it 4 stars instead of 5. Over all, this hat is perfect for hiking, camping and yard work. It has several vent holes on each side and also has a snap on each side. The sides can be folded up and snapped like a bush hat but you may sunburn the top of your ears if you do so. The adjustable strap is nice and toggle allows you to push the hat back off your head and still stays strapped to you. The brim is wide enough that it does a pretty good job at keeping the sun off of your face and neck while still allowing you to easily stow it in a backpack etc. I received this product at a discounted price in exchange for my honest review."
B00IOROD5Y,The ear flaps don't stay in the hat by themselves. When I turn the hat upside down to put the hat on they flop down. I am not sure that I have much use for the flaps and may remove them anyway but a minor annoyance on a wonderful hat.
B00S7ZQR2A,"beautiful t-shirt, my son looks adorable with it"
B00HNCXT7Y,"They are beautiful and nice quality. I only wore them once about 3 months ago. It left a sore on my heel and it was very hard to walk for the rest of the day. Maybe I will try to wear them again.

The shoes are very comfortable and I love the color I would recommend to s fteind perfect everyday wear shoes"
B00CDBVUEE,"Perfect

I bought this for my daugter for Christmas and she wears it all the time. She loves it and it matches her new vans. She looks so swag...lol"
B01CRURVF2,kool
B0168UK0DC,"Feels like a thick, cool, beautiful shirt, made of silk! I bought two of these for my daughter that just Graduated High School. She is a anime artist and she puts these on when she drawing now. Hotsune was one the very first girl she drew in Anime, and I got them to fit me because she loves stealing my shirts when she always drawing, or games online. She said they are perfect Dad!! I would most defiantly buy again! :-). Packaged perfect, came right on time, and came in plastic so not to pick up any smells on there trip. You too will be surprised what you get for your money. Don't delay, buy while they are still in stock! Also don't forget to view pictures on front, there are all kinds, and there all beautiful!!"
B00C54LM06,"Fits oddly, super high crown, but a very nice hat"
B00VCQ0CIQ,"great design, easy to customize

I have bought a couple of these belts and really like them. They are stylish and allow you to avoid wearing out the loops on your standard belts, or having them fit a little too tight or loose. The only problem I had was that in less than a year, the clasp mechanism broke, and I had to get a new one. The lesson I learned was that, even though this belt may be able to tighten further, do not tighten it too much, or it may put too much strain on the clasp. But I would still recommend!"
B00NMYAVSC,"Squeezes really tight

The person I bought it for loves it."
B01DF1B630,Great hat. Matched my outfit. Used it for a Kentucky Derby hat party! It was a winner
B00RZ7UDZI,"These hats are perfectly what I wanted for our 6 Mo old. He has a pretty large head but i think these are great for 9 mo old. They took a long time to ship but I am very happy. They are thinner, like two layers of a t-shirt thickness. great to wear or to sleep in."
B009LNT620,"Very useful, cover ears and when it's really cold outside it's highly appreciated. Due to the ear flap it's slightly bigger than my prefer cap. Anyhow it's very useful and better than regular skull cap both thermal and aesthetic."
B00P2AF2SS,I love it!!
B00GT0790O,"Great fit looks goos

Love it, wear it all the time lol"
B00O59HM3A,"floppier than expected. Otherwise, pretty great!"
B00OWK9NPM,"Cute but large

quality is really good. Great deal

Very cute outfit. The hat fit snug on my 16 month old. The outfit was large on her. She fits in 12 month snuggly right now. Regardless of the fit, we still used this outfit for our holiday pictures and she looks really cute."
B01BPRI44K,Smaller than others bought
B01F8WU5AY,"I have boy girl twins and we live in the South. We are always looking to protect our babies: heads so we always stock up on hats. It is ideal when hats are gender nonspecific. This one is. It is made of thick material (I think cotton) material. It will soak up babies' sweat. Yes, they do sweat quite a bit. On the inside of the hat, there is a cute bear design so if you flip it (just like the picture shows) you will see cute bear. On the top side it says: cute little bear. In general it is a nice hat. Please know I received it at a discount for an honest review. My review is unbiased. I have no relationship to the seller and I received no compensation

A very, very cute hat and definitely well made! I have attached Pictures of my nine month old as well as my almost 3 year old. I woukd say that the hat would fit most perfectly kids between one and two years old. Hats are a must for young kids while they are out in the sun and this one definitely gets the job done. The only problem i have with the hat is that it was supposed to be pink... The ""pink"" color on the top of our hat is more of a tan color... Depending on the lighting it sometimes has a hint of a light blush pink.. But otherwise looks tan. And the front is orange. The only thing pink about this hat in my opinion are the ears. But nonetheless its a great hat that we will definitely use! I received this product at a promotional price in exchange for my honest and unbiased review. All opinions are my own."
B00UG4VNME,this is a great hat ! seems to be a quality item.
B00XZP0JQM,"smells terrible, does not look anything like the images, cheap and from china."
B015UPA2KC,hat is good and fine but on the fron seam where the bill meets the body there is a vusible black thread that is also ripping :/ besides that it's good but i wish it wasn't damaged because i payed $35 you know ?
B01874A1AE,"Love this cute hat because it is so soft and warm, plus I received a lots of complements whenever I wear this cat hat!!"
B017WFAXU2,"This was a gift for my stepfather and he and my mom had just been to Peru and wished they had bought more. He was very happy and loved the pattern! Keep in mind, it is a knit hat that is not lined, in case anyone is wondering about that, so it is not really thick or anything."
B001BFTSTM,"Great!!

A gift for my daughter for her birthday. She really loves them and I am very pleased with the purchase.

My wife loved them. She had been searching for gold earring for months without any luck. I did a two minute search on Amazon and... I made her Christmas."
B000BJ8L6A,I was a little concerned while looking for a winter hat for our daughter because all of the hats had all kinds of things hanging off the top. We got this one because the little ears seemed to be the least obvious. Thankfully we were right because the little ears are so cute and she looks adorable in it. It's also a very warm hat so we feel confident when we go outside in the cold Chicago winter.
B00JHB1PZC,made in china.good look!
B01EGPP1IU,Looks better then I thought it would
B014BUJABO,"Cord on front wasn't sown in on one side, so we cut it off. Didn't look like the photo, probably okay for the $10, not worth any more than that."
B00IY7WWWA,Excellent
B00EYKPAQQ,"Totally LOVE it!

Love it

Very cute, excellent quality!

Hat is Adorable, Great Quality!"
B00ME7WXR0,"Lovely rosy color. It's a little snug but I have a large head lol. It has a slightly worn look to it, ""like the kind you find in a second-hand store"". It is comfortable. I think the snugness helps keep it from slipping. I wear it to honor Prince. Perhaps others will follow suit.

Material is wooly. Too small.

Okay quality, not bad for price. Be advised though that color listed as Rose-Red is really a true hot pink !!!!!!!!! If I had known this, I would not have ordered this color. Also, takes several weeks for delivery from China (and no paperwork). Otherwise, the hat fits well and looks good on the head.

It's a lovely. light, pretty hat that is very true to color, maybe a bit brighter. Has a bit of stretch, so you can fit it to your head nicely."
B010NSVFTS,"Extremely cute, but a bit large for a newborn. My grandson didn't fit into it until he was 3 months, and it was still large. We did get adorable autumn photos with him wearing it though.

Super cute! Used for newborn fall pictures. Would recommend but for larger child.

love it

Cute for baby pics

It was perfect for our newborn son... He was such a cute pumpkin for this past Halloween! Our son is a tiny baby ... was born 6.01 lb and was only 3 weeks on Halloween. If your baby is bigger, this costume might be a bit tight

Adorable

This set is made with care and great quality!"
B00LNS4BSA,"People see it and think I'm real DEA. I love it!!!!!

I'm happy. This hat has helped me walk through very BAD neighborhoods, full of scary gangsters, without a problem. On occasion, when some of these lose pants wearing THUGS see me, as I approach in this hat, They take off running! Best part is when they drop guns on the street! I've acquired a cool collection now! This hat is that AWESOME! #PantsUpDontLoot #CopsLivesMatter"
B003E12N5W,"Hatley is a wonderful brand, very comfortable and just adorable! Runs true to size and my daughter couldn't wait to wear it!"
B00K5S12RW,"Just what I wanted.

Love the hat! The adjustable string inside is perfect for fitting the hat to my small head. Great quality too."
