movie_id,source_row,title,year,runtime,genres,structured_match,semantic_label,ground_truth,annotation_source,evidence_excerpt,annotation_rationale
tt0027800,1111,The Invisible Ray,1936,80,"Horror,Sci-Fi,Thriller",True,False,0,deterministic case-insensitive lexical policy over IMDb review text,"When you see Boris Karloff and Bela Lugosi as co-stars, you expect to find a well done horror movie, but this was actually quite different, representing as it did what I would describe as an early effort at science fiction. Karloff and Lugo",Excluded by semantic condition.
tt0047966,1310,Cult of the Cobra,1955,82,"Fantasy,Horror",True,True,1,deterministic case-insensitive lexical policy over IMDb review text,"Six GIs, about to be send home and discharged, get drunk and sneak into a cult meeting in Asia. Surrounded by hooded figures, two male dancers pretend to have a fight. Behind them, on an altar, a woven basket opens and a figure painted emer",Included: structured and semantic conditions match.
tt0051484,1281,The Colossus of New York,1958,70,"Horror,Sci-Fi",True,True,1,deterministic case-insensitive lexical policy over IMDb review text,"This is a rip off of the old Frankenstein premise. An acclaimed scientist is killed in a freakish accident and his father, a noted brain surgeon saves the brain. It is then put into a robotic body of his own design. His brother, an electric",Included: structured and semantic conditions match.
tt0052844,626,Ghost of Dragstrip Hollow,1959,65,"Comedy,Horror",True,False,0,deterministic case-insensitive lexical policy over IMDb review text,"""Ghost of Dragstrip Hollow"" appears to take place in a spotless netherworld, an era long gone by, where the biggest sin a kid could commit would be in defying the law and getting a traffic ticket. It opens with a young female auto fanatic g",Excluded by semantic condition.
tt0068504,627,Dr. Tarr's Torture Dungeon,1973,84,Horror,True,False,0,deterministic case-insensitive lexical policy over IMDb review text,"If this movie were any worse, it would have been directed by Uwe Boll. This nonsensical mess makes Ed Wood look like Hitchcock. It has been a while since I have seen this steaming pile , but I do remember that I wanted to do grievous bodily",Excluded by semantic condition.
tt0068837,1878,The Legend of Boggy Creek,1972,87,"Drama,Horror,Mystery",True,True,1,deterministic case-insensitive lexical policy over IMDb review text,"This is definitely one of the weirder 70's movies out there, and it's most notable for kicking off a decade of Bigfoot hysteria. It is also notable for the little touches of insanity throughout the movie, especially when the dark, moody fir",Included: structured and semantic conditions match.
tt0068966,899,The Witches Mountain,1973,86,Horror,True,True,1,deterministic case-insensitive lexical policy over IMDb review text,"Welcome to movie 17 on the chilling classics 50 pack. Where we'll see, That's right. Another movie that makes absolutely no sense. Seriously, this movie had me so confused at the end, i thought i was rewatching ""At Dawn they Sleep."" The plo",Included: structured and semantic conditions match.
tt0078015,649,Eyes Behind the Stars,1978,92,"Crime,Horror,Mystery",True,False,0,deterministic case-insensitive lexical policy over IMDb review text,"In this paranoia-driven potboiler, our reporter hero battles hindersome authorities, duplicitous co-workers, renegade UFO debunkers, and silent, skulking aliens. (Though capable of mind control and zapping objects from afar, it takes three ",Excluded by semantic condition.
tt0082425,658,Full Moon High,1981,93,"Comedy,Fantasy,Horror",True,False,0,deterministic case-insensitive lexical policy over IMDb review text,"A surprising misfire from the usually reliable Larry Cohen (God Told Me Too, Q, etc.), Full Moon High tries so hard to be funny and fails miserably, even with decent turns by Ed McMahon(!) and Kenneth Mars. Alan Arkin looks embarrassed thro",Excluded by semantic condition.
tt0089280,840,Hobgoblins,1988,88,"Comedy,Horror,Sci-Fi",True,False,0,deterministic case-insensitive lexical policy over IMDb review text,"For starters, ""Hobgoblins"" tries to ape the more successful ""Gremlins"". That's bad enough but they don't even try to make anything that closely resembles a movie here. Instead, it's more like a bargain basement, everything-must-go clearance",Excluded by semantic condition.
