product_id,review
B006ICBKSU,"Thanks

Happy, happy! I have been looking all over the place for ivory satin wedding flats, because I'm tall and didn't want heels. When I found these shoes and saw such bad reviews, I had to look further just to see what was up, especially since they were so cheap! Happily, there was some serendipity involved with these babies. They were listed as white, but the other reviewers stated over and over that the shoes were no where near white. Well, they're not. HOORAY for me! They are ivory, which is exactly (perfectly) what I needed. I tried them on to see if they were true to size, and they are not. I usually wear a 9-1/2 or a 10, but I ordered the 11. I thought I could wear thicker stockings or put an insole in the bottom if they were too big. Good thing I did get the 11, because they run small."
B01E3MM51C,"they wouldn't charge after 2 wearings

Grandson loves them. Fits true to size. Quick delivery

Didnt have the exact size I need. They were a little big but very nice shoe

These are some cool shoes. Thanks for making the product right for us. They are working perfectly fine as right now.

I bouught them for my mom and my son, they absolutely love them, So many compliments!! Thanks and very fast delivery...2-3 days.

My daughter loved em but the lights started malfunctioning after only a day.... now 3 days later, only a few of the lights work and in only 2 colors

Bought these for my daughter and we can'talk get the left shoe to work. She was excited to have these ad waited patiently only to be disappointed. Don't waste your money."
B00VX9XP1S,"Adorable! Received lots of compliments! Only flaw is that the straps are Velcro.

Such cute shoes and true to size"
B01B5BYD2S,"SOOO adorable buy way too big and wide! Order down.

A++

Fits good, color is lovely. Base friction/grip less for babies.

Really cute! Super soft and they seem very comfortable! Bought a size smaller due all the comments and they fit perfectly!

Only reason I'm not giving 5 stars is because these shoes were bigger than expected and not true to size. However with my son growing like a weed they fit perfectly now. They are really cute and he walks well in them. I ordered a 5 but they fit more like a 6 in toddler size."
B005B9HHEC,"very pleased with this purchase ...waiting for optional colors

Love the feel. Love the look.

good uniform shoe

I bought 3 pair of saddle oxfords. Bass & Jumping Jacks which ran big and slipped on my heel. These school issues fit perfectly and are soooo comfortable. I just wanted retro funky comfy shoes to knock around in and these are it. 50 something mom.

Cute shoe. Fits well.

Great quality.

Great shoes, very good quality. It's the first shoe that has lasted my son more than 2 months without even a scratch. I recommend them for style, material and price

Loves the shoes. They fit perfectly.

High quality shoes for boys. Very pleased. The School Issue brand tends to run 1/2 size small which I already knew and bought them with this in mind.

When purchase, recommend you go up a size. Shoes are cut very small.

Nice dress shoes for little boys, I have only two things I would complain about: 1) they run very big. He has Ralph Lauren shoes in the same size that are about half an inch shorter, so he will have to grow into them. 2) While padded nicely in the heel area, the material is very hard. I hope it gts softer when he's wearing it.

I went a size and a half size up. My son wears a size 2. I brought a size 2.5 get buy.. Looks very nice with uniform.

So adorable! Just as pictured. Runs small.

The best pair of saddle shoes for the money on the market.

I like them.

Ordered these for my 8yr old son - he was a size 4 when I ordered them in May but is a 4.5 now in August. So he won't be able to wear these. Nor can i return them. Money gone. Sucks.

The only shoes that last all year

I ordered these because they said they were leather. The stamp on the tongue even says it has a leather upper. It does not feel like leather. It feels like vinyl. I hope they last, because they were a lot more expensive than vinyl shoes.

Very high quality made shoes, good design. Size is too small compared to the other wallpaper and continuing the same size.

These were perfect for my son. They were true to size, same as his sneakers. A bit stiff & a bit more blockish than this style is intended to be, but overall for the price, I was quite pleased. He looks like a little man in them, & loves to wear them with his suits for Church, or with his dress shirts & jeans to a more than casual, but not suit worthy event. I was impressed he was able to do rock climbing (imitation style for small kids) in them with NO SLIPPING. He was in a concert at school with a carnival after & did not even need to change into his Nike shoes to do it. Worked perfectly. Will be back when he outgrows his current pair. IF you are looking for the classic wingtip style, these are not it, but they are a close second.

I ordered wide and the show is still narrow and the show is very hard that it hurts my daughters feet.

I am in love with saddle oxfords for my son. These are very nice shoes. They're very light weight and not large and bulky, which I like being that he wears them with dress clothes. So I give them 5 stars. That being said, these shoes definitely run small. My son wears a size 5 and after reading reviews I ordered a size 6. They were also too small. So I then of course had to reorder. So just be aware.

A very tight fit. I had bought a size 7 instead of 6.5. But seems shoe runs small. Disappointed as it was a good looking shoe

This shoe is horrible. Bought it for my daughter, the first day she wore it to school, she came home complaining how much pain she felt all day.. The show tongue is very uncomfortable. I need a refund.. I am very very disappointed.?

Need a bigger size an they're to stiff in the back of the shoe

I purchased this shoe because my son has wide feet. This is not wide at all! I'm so disappointed.

Beautiful; excellent quality & customer but seems to run one to sizes small & narrow.

Bought for my daughter and she looked so cute with these on. They fit perfectly.

My daughter loves these shoes, they are her school uniform shoe. I bought this"
B01E42PI9W,"Fits true to size, light weight and very comfortable. The shoes came already charged, so my son could wear them right out the box. Only issue is the USB cord in the shoe moves far down in the shoe, and it's hard to get to when I want to charge the shoes. Still a great buy!"
B01EKRW5S8,"I purchased these as my daughter wanted sandals for school, but I do like opened toe shoes at school (on the playground or an unexpected sports class etc.) So I chose these as an inexpensive alternative, (as kids grow out of shoes yearly) also as an add on item to an additional order. This aside I still wanted them to do the job and be functional cute, summer to fall, then winter into spring school shoes, also possibly be passed down to her sister, so I did shop around and read reviews. Firstly many reviewers said they ran way small (like a whole size), so I ordered a size and a half up, (which was only a half size bigger than her new school tennis shoes) so she could get the school year out of them. Well when they came in she they were way too big! so I don't know if they really run much smaller than expected, I would say they are fairly close to true to size,,,, these now will probably fit her two years! ** Secondly the reason I gave these only one star, (and this is my bad) I read mostly great reviews 4-5 stars only concern was the size. BUT there was one reviewer that gave the only bad review, and that was about the quality, she said they did not even last one day on the playground when her daughter wore them to school, that the shoes came home terribly scuffed on the toes, like the toes actually worn off! Well THIS also happened to us! I should have turned away after reading that one review but I didn't, so I guess it is my fault. My daughter also came home after wearing these shoes for the first time today, and the toes are mostly WHITE !! they are that scuffed. Not just scuffs, but the color completely gone! worn off ! And she swears she did not do anything out of the ordinary, just regular school yard play, and average classroom activities. Knowing my child I believe her, yes she is very active and does run around, swing, climb and crawl thru the tunnels on her school playground, but I've also watched her play and know she is not rough or excessive when she is playing. So my review --- STAY AWAY from these shoes, these are cheap as far as shoes go, so I guess I got what I paid for, but even at almost $17 I thought they world last maybe six months. NOPE, unless you are only looking for a pair to last one day, and during that time your child will not ever be going outdoors of running/crawling/jumping/skipping around any, save your money, spend a little extra on a quality brand, I DO NOT recommend these! These will not make it through the whole school year, I am embarrassed to let her wear them even one more day as they now look so terrible, and these most certainly will not last to be past down to her little sister :( (on any kind of plus side, she still thinks they are pretty, and says we can try to color over them a bit. And even though they are a little bigger than we wanted, she says they are comfortable, if that is any consolation)

My daughter really loves these! They would get 5,stars, but the toe scuffed on the first wear, showing tan under the turquoise.

These are adorable and so cute with the little arch support. Most kids shoes have flat insoles, these have the right amount of cushion for a little kid.

very cute!

After 1 day at school all of the color had worn off the toes. My daughter loved the cute design, but the quality is terrible

I bought these for my 7 year old daughter and they are a huge success!

I was afraid to buy these shoes based on the other reviews. I purchased them 1/2 size larger based on reviews and they fit perfectly. My granddauther LOVED them. She wore them with socks and they were adorable. She insisted on wearing them to Busch Gardens the second day she had them so I let her. She wore them all day, no complaining at all. I had my fitbit on, we walked over 10,000 steps - not one complaint (with socks on). Just buy a little big.

The shoes are pretty well made and I particularly like the non-slip rubber feature in the bottom of the shoes. I ordered the blue one and it looks better tha"
B00A4OM0IW,"Well, the size was perfect...and the boots OMG! they're so cute. I really like them.

LOVE THESE BOOTS! lots of complements.

I love these boots they are so comfortable and so cute.

Comfortable and looks great on!

They are true to size just a tad wide. But they are warm and have kept my feet dry this winter. I love them. Not to mention they are beautiful and I have had a lot of compliments on them.

I have gotten alot of compliments when i wear these boots. These are so comfortable. probably the most comfortable things i wear on my feet!

I am in love with these boots. I would totally recommend these boots to everyone looking for great boots to wear with leggings or skinny jeans. They look great!

Love these boots!!!!!

Boots look great on, am happy overall, like the way bottom fits to foot.

I love these boots but, warning though the soles are not anti slip when it comes to black ice.

awesome boots!!!!

I love these boots! Very warm and comfortable and they go with a lot of outfits. I frequently get complements on them. I ended up ordering a pair in brown too, and love them just as much!

Luv em

Calf is too large. And shoe runs wide.

They look great. Not real comfortable but you will look great. I liked them because I have large calf's and they actually fit.

I recieve tons of compliments on these boots!! Wish I knew they ran so wide, would have gotten a half size smaller

these boots are so comfortable. I just love them."
B016X3YRKQ,"I bought these (a size large, 12-18 months, 5.5 in) for my then,16.5 month old daughter, who is now 18 months and still wearing them! The sizing is a bit large for the recommended age group but fit true to size based on the listed inches. My daughter is 18 months with a 5-inch length foot and these shoes finally fit her perfectly. They are a tad bit wide, but I feel it gives room for the fit to move freely as needed. They seem to be very comfy to wear and walk in; no complaints from my little one and she doesn't attempt take them off too often. The elastic keeps them in place and prevents them from slipping off. The sole is thin which allows my little one to walk with confidence. It's as close to being barefoot as she can get, which I like. They have been through a month and half of wear and tear from an active toddler (lots of outdoor use in the sun, rain, dirt, everywhere!) and while they did lose their luster quickly (the bottoms are also really dirty), they still work pretty well. If only I could find a good way to clean them, they'd last longer. I will definitely buy another pair when these ones are ready to be retired."
B00G6MWX74,"Not good quality at all very disappointed. Don't even wear theme total misrepresentation of what ur getting for the price. Maybe worth 3.99

They are very comfortable and warm but a bit thin. I have decided to use them for my summer slippers and use a thicker pair for winter.

There of poor quality and left shoe keeps coming off . I am used to a much higher quality Sherpa insole.

Fleece stiches holding so far easy on attractive cuddlely Lion King Cold this winter more expensive dockers feel apart Chaio

Just what I ordered. They are true to size, and keep his feet warm. Great buy.

Bought these for my daughter, who has long, very narrow feet, (size 13 1/2 AA). It's next to impossible to find Women's shoes or slippers in her size, so unisex is most times her only option. Though these are wider than she needs, she said they're very comfortable and warm... and they're not too masculine looking as some unisex products are... couldn't beat the price either!

I return these cheaply constructed shoes. I was so looking for a warm pair of shoes for the winter, but these were not the answer.

These are not at ALL what they appear in the pictures. A complete and utter waste of money. Do not support this company. The slippers are a very rough fabric. Not soft at all. The size does not fit even closely.

No where near as fluffy as what is pictured. Not very warm and the Velcro tabs barely hold in place. For what they charge it should have been much better.

My husband loves his slippers! Perfect for his wide feet too

Not what I expected.

These slippers are cheaply made, totally misrepresented, VERY thin, not comfortable, not cozy, not worth the time to order them, and a very huge disappointment. I would return them, but they were a Christmas gift from my step-daughter.

Look super fuzzy but they are not really all that fuzzy in person. Overall not too bad though.

I wear them when my feet get cold in winter months. The flop a bit so I tend to kick them off when I'm walking and just wear them while I'm sitting."
B00KYAYVPG,"Fit true to size and seem vey comfortable for my toddler.

Perfect fit nicely made"
B002HIQWOQ,"Cute and a great addition to my daughter's costume for the school play. Sadly after a few hours of wearing, the soles began to separate from the shoes. We had to glue them between shows to ensure she could get two days use out of them.

I tried breaking them in, but they killed my heels. Returned and got full refund.

Bought these to wear with my Queen of Hearts Halloween costume. They were a big hit, plus comfy since they didn't have 4 inch spike heels :-)

I love the shoes and received many compliments on them. I love wearing the shoes with a black pants and a red top

This is a great product, I loved the look, quality plus I received right away. The only problem I had was that it is not true to size.

These shoes are very cute, but do run a little small. Unfortunately I had to return, because the costume I ordered to go with them did not work out. Great service from amazon, no hassle return.

My daughter loves the way these look but can't stand to wear them *at all*. She has no problem with her other Funtasma shoes (4"" heels!), just these.

Unlike the other company I wrote about, I actually got this item and it was on time. I must say they really delivered. I would alway buy from them....my shoes was a big hit @ the party.......Thanks

I am absolutely in love with these shoes! The ones that arrived at my place look exactly like the picture and they are gorgeous and extremely comfortable! I can walk in these for quite some time without any problem! I bought them to go with a black skirt I own and they match perfectly with a nice casual outfit. I've had these shoes for about 3 hours now and I've already gotten so many compliments on them! Wonderful product!

These are great shoes to complete an outfit or costume. They look great with Alice in Wonderland themed items or anything in red, black or white. You could probably wear them for a short walk around the mall or something, but the soles are thin, and I wouldn't wear them for a *lot* of walking, or every day. With a synthetic upper, you'll probably be in for more discomfort breaking in, and of course more sweating. I wear a size 9, and this 9 fits me well enough, but I think I could have used just a bit more room around the toes, and given a choice I would have picked a 9.5. 10 would have been way too big. However, these don't come in half sizes, so 9 is what I got. As is, the shoes are fine for occasional wear if you're not planning to hike across town. They look cute and I think you'll be quite pleased with them as long as you don't try to run a marathon in them. I like them well enough that I'll be looking for more costume shoes from Pleaser in the future."
B00UI87SAE,so cute!!!! they are true to size
B00ZB68S9S,"These shoes made my little girl's day shine!

My daughter loves these and wears them everyday. So far so good on wear and tear.

So cute. Bought as part of a Halloween costume and my daughter refuses to take them off. She wore them in semi wet weather and the bottoms are not peeling away (it's cardboard from the feel of it and the way it bends) but I don't recommend much outdoor play in them.

Ordered these for my daughters. The soles are coming off of one pair, and the gems are coming off both pairs. They are very poorly made.

These shoes are very well made and do not look cheap. My daughter used them initially as part of her Halloween costume--Dorothy! These can be kept and used as normal dress shoes rather than tossed in the dress up box. I purposely bought a 1/2 size larger in the event they were not true to size; however, they were too big as a result. My fault. I would recommend buying actual shoe size as they appear to be true to size."
B00D9B7FOQ,"great!!

Great shoes and clips

Just put a year outdoor and indoor (on fluid trainer) on these. These were my first pair of clipless pedals and did not want to pay a lot for something that I had never used and did not know if I would like. The shoes have held up well and are still very comfortable. Pedals on the other hand have not faired so well. Got about 1500 miles on them before they fell apart on a ride. Pedal came off of the spindal...bearings lost. Limped home on the spindal. Had to throw them out and upgrade. As a frugal rider, I hate to say this, but, spend the extra $20 or so and pick up a pair of Shimano clipless pedals

i was looking forward for a pair of bike shoes but don't have to much money so i give a chance to this shoes and i am happy with them, comfortable and light.

Great set up for the money. Was not sure i wanted to go clipless and for this price was easy to try it out without breaking the bank. Just a few side notes. 1 go, if you can, to a bike shop and get sized. The size charts are not right on here. 2 if you are like me and like to stop and smell the roses as it where while road biking the road shoes may not be your best bet. Hard to walk in but the up side peddles are large enough that you can take a quick spin in any shoe. 3 same people sell a clipless mtb bike shoe with a full peddle so that is something I may pick up in the near future. So in conclusion if your thinking you want clipless and you just ride get these they have held up great so far I do about 100+ miles a week and have had them for about a month so far very happy. Oh also the shoes are usable with both major cleat types just remove the insole and pull the metal plate if you don't have anything in them they slide around and can get loud.

Not the best made shoe available but I think it is the best shoe at the price! Runs true to size, well ventilated (not a winter shoe) and the fit is good. If you are a racer or very particular this may not be for you but for general use it's good. I expect it to last a couple of seasons, if so I got my money's worth.

I bought these as a starter pack for someone who didn't want to spend a ton of money on shoes/pedals. And they are GREAT! No complaints, fit well, easy install, very happy.

I purchased these for my boyfriend and he loves them. He has only been able to ride with them a few times, but he said they were great! No issues noted thus far. They seem to be made well and should last a while if properly cared for.

Great for the money fur Sur.

Great into set for me into cycling.

I'm fairly new to cycling and these are the first shoe of this type for me. I have slightly wider flat feet and the shoe are a little narrow but overall comfortable to ride in. I where a 9-9.5 dependent on the shoe-so I chose to go a half size down, which was the right choice for me. The shoes are well constructed but the material seem a little cheap but after riding for over an hour with them on flat surface and grueling hills, they lasted the whole way. For the price you can't beat them and being new it was a great find.

Better than I expected! They fit like a glow. The materials look well made (for the price)

They are great I have put on them over 300 miles still holding

Ordered shoes one size larger and they fit wellgreat shoe for the pricegreat shoe if you are getting into cycling and on a budget...sometimes its hard to unclip even at the lowest setting but I think it will get easier as you get used to them. If you are expecting high quality this is not the shoe for you, but if you just want a decent clip on shoe and pedals that won't cost you much, than it's a great buy.

Overall good entry shoe for the price. The Velcro straps are a little on the short side have over 1,000 miles and no problems yet

Not bad.

After a month of diong 60 miles a week, I still have a hard time clipping it

Exactly as described. Comfortable and easy to install

I normally wear 8.5 - 9.0 US size. Ordered these pairs in 43 and the"
B01CJ8UHR6,fit great. don't slide down
B000OEFW8W,"It is exactly what it claims to be. I wear it all the time. No griefs about purchasing it.

this buckle came just as expected, very nice, but unfortunately I cannot wear it because when I sit down the top of the horseshoe sticks in my belly, guess i'll have to lose some weight."
B017AUO66Q,"My baby love it, soft and confy

Beautiful slippers

We love these shoes!! Thank you so much!!"
B00ZW3SH1E,Nice shoes
B00A7H06NM,"My grandson is 14 and very thin, so these shorts were perfect for him. I included them in an Easter basket, with goggles and swim fins, which were perfect for the summer coming up. He is a blue eyed blond, so the color is perfect. Good quality shorts."
B01CJOXBXW,"The lights on one shoe quit working after about one month and they wore out quickly. Still gave 3 stars because he LOVED wearing them!

best seller everything is okay"
B00RQPX35G,The shoes came jsut as expected and my wife loved them even more
B01CJPQXRW,"My granddaughter asked me to buy these for her. She wears them all the time. We like the feature that you can turn off the lights when you don't want them to light up. Whenever she DOES turn on the lights, she gets so many compliments and everybody wants to know where she got them. I would buy these again."
B0057RURUE,"My daughter loves these hello kitty shoes! Everyone does! Perfect size 1, fits! Fast service! Shoes in good condition! They are very girly girly."
B011L8G5E4,"One of the best skate shoes out .

Good shoes all around. Only been able to get a few ollies in as I messed my ankle up before getting these shoes. No noticeable wear yet. Es Accels have always been my favorite shoe. Slims aren't usually my cup of tea but these are wonderful

Nicely padded insole with lots of grip/traction on the underside. Awesome material. I could do with more padding on the Achilles area, but then again I may just need a slightly bigger size as well.

I normally wear a size 11 in other Sole Technology brands (Emerica & Etnies) so I ordered these in size 11 too. The length of fit was perfect and gave my toes enough room without being too long, but the width was too small and I couldn't wear them comfortably. I guess slim truly means what it says. So instead of ordering a size up and having the length be too large I ordered a pair of the regular Accels and they fit perfectly. If you have smaller width feet these are for you. If you don't get the regular Accels. For what it's worth I didn't get a chance to skate in them, but they seemed like they'd be an awesome skate shoe."
B00RNNYU44,"My granddaughter absolutely loves these shoes...she has a very narrow foot...so for a very narrow foot, they run a little wide, but the strap holds them on well with no problems. They are an ample size 3, which means plenty of toe room...and little girls just love the bling!"
B00ACNSD9K,Perfect for that 6yr old little girl
B01DTGMTKK,Bought these for my grandson and he loves them!
B01EWJMFNO,"This was the ugliest things I've ever seen. I'm so sorry to leave a bad review but, it just looked like a pile of misfit fabric. There was nothing that looked even slightly like a flower. My child cannot wear this trash."
B01BSO36H0,Beautiful sneakers. My daughter love them. Just sent back for a bigger size
B00U5L726O,Super cute!! Color is off white! My daughter loves them!
B014IW97FO,i loved
B01CGB0DKC,"Don't remember fit because returned. The suede was not soft smooth suede accustomed too. It was rough, grainy and little material balls"
B01H6P02VS,"**I received this product for free in exchange for an honest and unbiased review.** Both my husband and I love this pair of squeaky shoes by Happy Cherry. Great quality, smell like real leather, very nicely made, no loose stitching throughout and it squeaks~ This is just too cute, can't wait for my daughter to start walking and squeak her way around, would always hear where she is. :) The sole is pretty thick, a firm but spongy rubber so it is non slippery and gives good padding for little ones to walk on. The color is in a darker shade in person but it is just as pretty. Very satisfied, love it!"
B01G7GHX14,"Eye disappointed lights on one shoe stopes workimg before my kids could wear em

My son LOVES them!! The only concern i have is with the cord to turn it on. I'm afraid with too much taking them in and out the cord will wear and tear, possibly breaking...other than that they are fantastic!"
B01G13Z8UQ,To small
B00G5KCOEE,"Love this necklace, had lost a similar one last year. I like this one even better. It is very tiny and has a little sparkle from the diamond chip. Perfect for what I wanted."
