id,structured_match,final_match,source,cheap_score,routing_confidence_threshold
B00064GYJG,True,True,expensive_batch,2.0,
B0017N8LVY,True,False,calibration_expensive,-2.0,
B001GN6OT6,True,False,calibration_expensive,0.0,
B0073M5GY8,True,True,expensive_batch,2.0,
B0074ETXWQ,True,True,expensive_batch,-2.0,
B008COW3H4,True,False,calibration_expensive,2.0,
B00CJ8SEQI,True,True,expensive_batch,0.0,
B00ETO5KWG,True,False,expensive_batch,-2.0,
B00FXH7CEM,True,False,calibration_expensive,2.0,
B00IIV1PHU,True,False,calibration_expensive,0.0,
B00K0B7GRY,True,False,expensive_batch,-2.0,
B00KLT1YZA,True,True,expensive_batch,2.0,
B00LM1OMS2,True,False,calibration_expensive,2.0,
B00MG2NAB6,True,False,expensive_batch,-2.0,
B00NHJJBG0,True,False,calibration_expensive,-2.0,
B00NJK3Y24,True,True,expensive_batch,0.0,
B00O3TMX22,True,False,expensive_batch,0.0,
B00PL41TY6,True,True,expensive_batch,2.0,
B00SXHWIFM,True,False,calibration_expensive,0.0,
B00T2E8RZU,True,False,expensive_batch,0.0,
B00VE53MN2,True,False,calibration_expensive,0.0,
B00VE53JBM,True,True,expensive_batch,2.0,
B00WP6VJ5M,True,True,calibration_expensive,2.0,
B00X2O0KY2,True,True,expensive_batch,2.0,
B00XEXEKEC,True,True,calibration_expensive,2.0,
B00ZP52LAW,True,True,expensive_batch,2.0,
B012I1TM7U,True,False,expensive_batch,-2.0,
B013RMYEJK,True,False,calibration_expensive,-2.0,
B014PE8YS6,True,False,expensive_batch,-2.0,
B014RSKTPQ,True,True,calibration_expensive,2.0,
B015PNCP9U,True,False,expensive_batch,-2.0,
B015XPKDQC,True,False,expensive_batch,0.0,
B0167JDXNS,True,False,expensive_batch,0.0,
B016BTJ7VG,True,False,expensive_batch,-2.0,
B016BTJBXA,True,True,calibration_expensive,2.0,
B017SNXJLS,True,False,expensive_batch,2.0,
B017T27DVU,True,False,calibration_expensive,-2.0,
B018S0HHSQ,True,False,expensive_batch,2.0,
B01968O2UK,True,False,expensive_batch,-2.0,
B019C2HF0E,True,False,calibration_expensive,-2.0,
B019IHLBSU,True,False,expensive_batch,-2.0,
B01A15YHPW,True,False,calibration_expensive,-2.0,
B01A63M77O,True,False,expensive_batch,-2.0,
B01A9SPM00,True,False,expensive_batch,-2.0,
B01ABL0K4S,True,False,calibration_expensive,0.0,
B01CY0OGOE,True,True,calibration_expensive,2.0,
B01D1K1X9W,True,False,expensive_batch,-2.0,
B01DUJAT94,True,True,calibration_expensive,2.0,
B01E7PV3H2,True,False,expensive_batch,,
B01F71QDIE,True,False,expensive_batch,,
