movie_id,source_row,title,year,runtime,genres,structured_match,semantic_label,ground_truth,annotation_source,evidence_excerpt,annotation_rationale
tt0020643,1190,Another Fine Mess,1930,29,"Comedy,Family,Short",True,False,0,deterministic case-insensitive lexical policy over IMDb review text,"The best Laurel and Hardy shorts are filled to the brim with mishaps, accidents and destruction, mostly caused by Stan, but with Ollie receiving the bulk (!) of the punishment-- see the great 'The Music Box' (1933) or 'Towed in a Hole' (193",Excluded by semantic condition.
tt0023753,1023,Alice in Wonderland,1933,76,"Adventure,Family,Fantasy",True,False,0,deterministic case-insensitive lexical policy over IMDb review text,"This is one of those films that I could only sit through once. Charlotte Henry is fine -- in fact, all the actors were fine. The problem was in the script, the dialog, the direction, the editing, the sets and the special effects. Granted, t",Excluded by semantic condition.
tt0026110,1844,Betty Boop with Henry the Funniest Living American,1935,7,"Animation,Comedy,Family",True,False,0,deterministic case-insensitive lexical policy over IMDb review text,"The silent one-panel cartoon Henry comes to Fleischer Studios, billed as ""The world's funniest human"" in this dull little cartoon. Betty, long past her prime, thanks to the Production Code, is running a pet shop and leaves Henry in charge f",Excluded by semantic condition.
tt0027687,3438,The Golden Arrow,1936,68,"Comedy,Family,Romance",True,True,1,deterministic case-insensitive lexical policy over IMDb review text,George Brent is a reporter sent to interview an heiress. She is supposedly the heir to a face cream fortune. He interviews her on her yacht. They fall for each other in bathing costumes.  It turns out (quite early) that she is not an heires,Included: structured and semantic conditions match.
tt0038033,537,Rockin' in the Rockies,1945,63,"Action,Comedy,Family",True,False,0,deterministic case-insensitive lexical policy over IMDb review text,"Not even the most ardent stooge fan could possibly like the movie, (I one of them) the stooges just aren't given any material to work with. It is really a shame too because this is the only feature length movie the stooges did with Curly, a",Excluded by semantic condition.
tt0041259,736,A Connecticut Yankee in King Arthur's Court,1949,106,"Comedy,Family,Fantasy",True,True,1,deterministic case-insensitive lexical policy over IMDb review text,"Although I have enjoyed Bing Crosby in other movies, I find this movie to be particularly grating. Maybe because I'm from a different era and a different country, but I found Crosby's continual references to the Good Old USA pleasant at fir",Included: structured and semantic conditions match.
tt0048649,1683,Speedy Gonzales,1955,7,"Animation,Comedy,Family",True,False,0,deterministic case-insensitive lexical policy over IMDb review text,"Friz Freleng's 'Speedy Gonzalez' was the second cartoon to feature the title character after Robert McKimson's 'Cat-tails for Two'. In that cartoon, Speedy has been an ugly little creature with a big gold tooth but by his second appearance ",Excluded by semantic condition.
tt0053241,2105,Santa Claus,1959,94,"Comedy,Family,Fantasy",True,True,1,deterministic case-insensitive lexical policy over IMDb review text,"Why such a generic title? Santa Claus??? So bland and unpredictable. Movies before that tried to cash in on the holiday spirit, most notably 'Santa Claus Conquers the Martians', at least was entertaining to watch because of the campiness to",Included: structured and semantic conditions match.
tt0066256,423,Pufnstuf,1970,98,"Adventure,Comedy,Family",True,False,0,deterministic case-insensitive lexical policy over IMDb review text,"I hated this show when I was a kid. That was back in the day when kids show characters actually had accents, not just the bland, generic, General American Dialect we're used to. Jack Wild had a British accent and Pufnstuf's was southern. Li",Excluded by semantic condition.
tt0082778,248,The Munsters' Revenge,1981,96,"Comedy,Crime,Family",True,False,0,deterministic case-insensitive lexical policy over IMDb review text,"Following the success of the (awful) Gilligan's Island TV movie reruns, a number of TV movies were made in the 1980's reuniting casts from classic shows. Most of these movies completely missed the boat as far as recapturing the humor that m",Excluded by semantic condition.
tt0088760,1115,Baby: Secret of the Lost Legend,1985,95,"Adventure,Family,Sci-Fi",True,False,0,deterministic case-insensitive lexical policy over IMDb review text,"For those who are too young to know this or for those who have forgotten, the Disney company went almost down the tubes by the end of the 1980s. People were NOT seeing their movies anymore and the company was not producing the usual wholeso",Excluded by semantic condition.
tt0089731,1193,One Magic Christmas,1985,89,"Family,Fantasy",True,False,0,deterministic case-insensitive lexical policy over IMDb review text,"My spouse & I found this movie to be very schlocky. It started out good, but quickly got unbelievable & ridiculous. Most of the acting was poor, with the exception of the little girl, Abbie, who really was terrific. In addition, the dialog ",Excluded by semantic condition.
tt0091993,1267,SpaceCamp,1986,107,"Adventure,Family,Sci-Fi",True,True,1,deterministic case-insensitive lexical policy over IMDb review text,"Space Camp, which had the unfortunate luck to be planned around the time of the Challenger accident, deserves such luck. The ""stars"" make a mockery of acting, Lea Thomson actually being turned sideways, when asked for more than her usual wi",Included: structured and semantic conditions match.
tt0098741,1679,America's Funniest People,1990,30,"Comedy,Family",True,False,0,deterministic case-insensitive lexical policy over IMDb review text,This was a rip-off of the same garbage we had to watch Bob Saget host during the half-hour before this. Dave Coulier only thought he was funny and it was pretty much the same show as America's Funniest Home Videos except with a hosts who ha,Excluded by semantic condition.
tt0100419,5795,Problem Child,1990,81,"Comedy,Family",True,True,1,deterministic case-insensitive lexical policy over IMDb review text,"I remember watching this movie several times as a very young kid, and there were parts of it (many in fact) that I did not understand. I think I have seen it once as an adult, and I then understood those parts. The only problem with viewing",Included: structured and semantic conditions match.
tt0101635,689,Curly Sue,1991,101,"Comedy,Drama,Family",True,False,0,deterministic case-insensitive lexical policy over IMDb review text,"It's hard to believe people actually LIKE this dreck! I do think kids can enjoy it, but to me it's the kind of kid film parents can't bear to sit through. Predictable plot, boring Belushi, and possibly the worst kid actor of all time. I wil",Excluded by semantic condition.
tt0103596,5946,3 Ninjas,1992,84,"Action,Comedy,Family",True,True,1,deterministic case-insensitive lexical policy over IMDb review text,I remember when this came out a lot of kids were nuts about it. I guess I was a bit too old to get all excited and I was a fan of real martial arts films and always found this a bit cheesy.  In the early 90's we were swamped with programs s,Included: structured and semantic conditions match.
tt0106064,2195,Mighty Morphin Power Rangers,1993,30,"Action,Adventure,Family",True,False,0,deterministic case-insensitive lexical policy over IMDb review text,"Power Rangers, the completely awful kid's show from the 1990s still continues to disturb young children with it's complete cheesiness, and awful settings.  This show was not entertainment, it was an excuse to teach children violence in show",Excluded by semantic condition.
tt0109287,570,Blank Check,1994,93,"Comedy,Crime,Family",True,False,0,deterministic case-insensitive lexical policy over IMDb review text,"Bad Actors, bad filming, choppy dialog, shallow characters, but then again it was a bad premise in the first place. Basically, an 11 year old who is bullied because he has very little money is given a blank check by a moronic criminal. Of c",Excluded by semantic condition.
tt0110443,5256,Major Payne,1995,95,"Adventure,Comedy,Family",True,True,1,deterministic case-insensitive lexical policy over IMDb review text,"If this is someone's ""favorite"" movie, they need some serious help. There is nothing funny or clever about this crapfest. I haven't seen the original movie this is the remake of (some 1950s film), but it simply has to be better than this ne",Included: structured and semantic conditions match.
tt0112374,991,Annie: A Royal Adventure!,1995,92,"Comedy,Family",True,False,0,deterministic case-insensitive lexical policy over IMDb review text,"Not even worth watching this tacky spoiler ruins everything about 'Annie'. The characters seem almost cheapened by the poorly written storyline and they low quality feeling to the production. It was very clearly made for TV, yet if I found ",Excluded by semantic condition.
tt0116756,2132,Kazaam,1996,93,"Comedy,Family,Fantasy",True,True,1,deterministic case-insensitive lexical policy over IMDb review text,"This movie is so, so, so horrible, that it makes angels lose their wings. Shaq had tried to make other crossover efforts, like his work in Shaq-Fu for the NES and his plethora of unbearable rap albums, and later, the epic serving of horribl",Included: structured and semantic conditions match.
tt0117179,1448,Night of the Twisters,1996,92,"Action,Drama,Family",True,False,0,deterministic case-insensitive lexical policy over IMDb review text,"For some strange reason the film world is driven by fashion . Someone makes a film about a killer shark then all of a sudden the film world`s oceans are awash with giant Squids , killer octopusses and sea monsters of every ilk . A man is st",Excluded by semantic condition.
tt0118998,284,Doctor Dolittle,1998,85,"Comedy,Family,Fantasy",True,False,0,deterministic case-insensitive lexical policy over IMDb review text,"...And that's why hard to rate.   From the adult point of view (hmm, student point of view:)). i must say i fell nearly asleep here. Sure, there is some laughing scene (all the credit takes here Eddie), but that can't save the disney type o",Excluded by semantic condition.
tt0160986,1097,Time at the Top,1999,96,"Family,Sci-Fi",True,False,0,deterministic case-insensitive lexical policy over IMDb review text,"Anyone who loved the two classic novels by Edward Ormondroyd will be disappointed in this film. All the magic and romance have been modernized out of his original story of a girl who does a good deed for a mysterious old lady, and given ""th",Excluded by semantic condition.
tt0244437,1637,The Brainiacs.com,2000,101,"Comedy,Family",True,False,0,deterministic case-insensitive lexical policy over IMDb review text,SPOILER WARNING: There are some minor spoilers in this review. Don't read it beyond the first paragraph if you plan on seeing the film.  The Disney Channel currently has a policy to make loads of movies and show one a month on the cable cha,Excluded by semantic condition.
tt0268288,1167,Eva & Adam: Four Birthdays and a Fiasco,2001,100,"Family,Romance",True,False,0,deterministic case-insensitive lexical policy over IMDb review text,"I just saw this movie, and I have to say that it was a big waste of time. The girl who played Eva (Ellen Fjaestad) can't act at all. She read her lines very un-naturally, and she had a very un-natural facial expression through the entire mo",Excluded by semantic condition.
tt0312528,322,The Cat in the Hat,2003,82,"Adventure,Comedy,Family",True,False,0,deterministic case-insensitive lexical policy over IMDb review text,"Most movies I can sit through easily, even if I do not particularly like the movie. I am the type of person who recognizes great films even if I do not like the genre. This is the first movie I could not stand to watch. Cat in the Hat is th",Excluded by semantic condition.
tt0322389,3560,George of the Jungle 2,2003,87,"Adventure,Comedy,Family",True,True,1,deterministic case-insensitive lexical policy over IMDb review text,Let me start out by saying this movie has 1 funny point at the very beginning with the exchange between the narrator and George: Narrator:Huh? Wait a minute! Who the heck are you? George: Me new George. Studio too cheap to pay Brendan Frase,Included: structured and semantic conditions match.
tt0324532,1189,When in Rome,2002,94,"Comedy,Family",True,False,0,deterministic case-insensitive lexical policy over IMDb review text,"I do agree with everything Calamine has said! And I don't always agree with people, but what Calamine has said is very true, it is time for the girls to move on to better roles. I would like to see them succeed very much as they were a very",Excluded by semantic condition.
tt0342882,697,The PianoTuner of EarthQuakes,2004,99,"Animation,Drama,Family",True,False,0,deterministic case-insensitive lexical policy over IMDb review text,"I really wanted to like this movie, but it was just imposable. The acting was ultra hammy, the plot was annoying, and the pace was SLOW, sooo slowwwwww. The whole time sitting in the theater i wanted the movie to end. Twenty minuets into a ",Excluded by semantic condition.
tt0388595,314,Extreme Makeover: Home Edition,2003,60,"Comedy,Drama,Family",True,False,0,deterministic case-insensitive lexical policy over IMDb review text,"""Extreme Makeover: Home Edition"" is yet another 'feel-goody', so-called 'heart warming', and out-for-ratings show that ABC has had the time to put together.  I understand the troubles that these families go through. For that, I am sorry. Bu",Excluded by semantic condition.
tt0434964,1124,Gammera the Invincible,1966,86,"Family,Sci-Fi",True,False,0,deterministic case-insensitive lexical policy over IMDb review text,"What's that there in the skies? Is it a plane? Is it Superman?? Errr, no It's a TURTLE!?! See, that's what becomes of the Cold War! Nothing but bad news and other issues! The Americans shoot down a Russian combat plane somewhere over Artic",Excluded by semantic condition.
tt0442722,1761,The Doodlebops,2004,21,"Family,Music",True,False,0,deterministic case-insensitive lexical policy over IMDb review text,My children watch the show everyday that its on. Its a great program for younger children. However they need to stop showing re-runs and do some more actual shows and get rid of Rooney's and Deedee's YELLOW TEETH. Moe is the only Doodle bop,Excluded by semantic condition.
tt0462346,886,How to Eat Fried Worms,2006,84,"Comedy,Family",True,False,0,deterministic case-insensitive lexical policy over IMDb review text,"I was bored, around 10pm, so I watched this movie. And I could not stop laughing. Everything was so ridiculous. The way the kids were acting like they were older than 11 just cracked me up. One of the kids had a ring, that supposedly killed",Excluded by semantic condition.
tt0485601,3194,The Secret of Kells,2009,75,"Adventure,Animation,Family",True,True,1,deterministic case-insensitive lexical policy over IMDb review text,No need to detail what others have written in other reviews - here goes the summary:   * Much of the nested animation work is downright gorgeous - the colors are superb - would love to have it done in silk as a necktie  * The story and exec,Included: structured and semantic conditions match.
