product_id,review
B00UMCSWHY,"these look pink here but when they come in they don't look pink haven't worn yet

Awesome glasses dark what I wanted and style is sweet :-)

They fit great lol be safe he color

The glasses are nice only giving them 3 stars cause the lenses were smaller than my wife likes. The also don't make it dark, another of her preferences. Otherwise I'd say they are great looking glasses.

Nice glasses for the price. No issues so far

So far, they are working fine and they look great. That being said, I feel like I have to add that they were shipped in bag, without much protection. The logo was broken off one side. I used a dab of Gorilla Glue, and it seems to be holding alright.

Beautiful! Love these sunglasses!

Bought this product, love them but the screws keep falling out. Can't wear them when they are broken..very disappointed..

Great price love the color! Wasnt quite what I expected but not bad for the money Im sure theyll last me all summer!

I like the sunglasses but when I received them one of the arms was bent. I was able to fix it well enough. They work well.

They fit too tight around my head. I've never thought I had a big head but with these glasses sure it feel like it. :(

Love these

good fit , pretty, good price

My favorite glasses..won't wear anything else but these love them

Came when ordered and exactly as pictured love em

Cute, good priced and well made.

Emblem fell off arm of glasses within 2 days.

Love how they look.

Not tinted very well so they didn't work very well

Love the glasses. Defect in one lens right on my line of sight. Really bummed because they are perfect except that defective line all the way down inside the middle of the left lens.

Nice

Love them.

Prompt shipping. I love my sunglasses. Exactly what the picture looks like and as I expected. Very stylish.

So I love these sunglasses but the reason I gave them a four star is because they were missing a bead on the sunglasses on the side so they were slightly damaged but not enough that I won't wear them.

I had to order these glasses twice. The first time I received them they were broken so I had to return them with no problems. The second pair I received was perfect fit & not broken.

Pretty nice for the price

They were shipped fast and fit comfortably

This is my second pair! Love them get a lot of complements on them! I now own 3 pair in different colors!!!

The CG fell off on one side.

fell apart right away

I bought a pair of these for my fianc just to hold her over until I got her oakleys, and they came in broken! Returned them, for a refund and used the refund to hope for a better pair... NOPE! They came in broken, yet again! Not wasting my money on these again. To those of you that received them in great condition, you're the lucky ones.

quality product, fits great, great price

I love pink and these sunglasses are amazing! Does not look cheap...thank you!

Love how snug these fit. When I bend over to clean my horses feet they don't fall off like my old ones.

Great looking glasses. However, on the second day I had them, I dropped them in the GRASS and both arms snapped off. Not very good quality.

These sunglasses are nice & fashionable but very cheaply constructed. They haven't broke, yet, but I have only wore them once & I don't dare fold the ear pieces down because there is not much holding them together!

Really light weight kinda cheap

Look great and match anything pink and black.

I really like these. They seem sturdy and fit snug on my narrow face. They also are good for wind when we airboat.

Like them but when I received them it has a blotch of what looks like gold paint on them.

Very nice

Loved!

Was very disappointed stated pink lens. Have to wear pink over eye injury There to dark for me to even wear

Love them.

Cute but made cheaply

Beautiful sunglasses don't appear to be so cheap. My husband was worried I spent to much when he saw them. Fit is great too. Highly recommend them.

Very cheap and break easily....
"
B00RNBZD7O,"Really like the sunglasses very much. Cuts the sun's glare and fits perfectly over my RX glasses. My sister likes how they look! She got a pair also!

Great!!! Couldn't imagine better over small frames.

These are a bit small and tight on my head. Otherwise a good product.

Love them...wish I would have ordered more than one pair.

Love these. They fit beautifully over my square type frames. Since I have a sensitivity to bright light these make being outside and driving a lot more bearable. More fashionable than most by far.

Nice for the price.... fit well, just not very dark

These are wonderful! Had a little trouble with USPS, but the seller was very responsive and willing to help out. I thought the lenses would not be dark enough, but once I tried them, they are plenty dark. Since I wear contacts some days and glasses on others, I was hoping the fit to my face would be close enough that I could use these for either situation. The frames fit around my glasses just fine, and the sunglasses when worn with my contacts fit my face well too. So I'm going to protect these from scratches cause I don't want anything to happen to them. But if I do need to replace them, I know exactly where I will go.

cute sunglasses fit perfectly over my glasses...love that they keep the sun from coming through the side too...and stylish

These sunglasses are just what I needed. They fit well over my wide temple glasses. The colour is lovely, I find them comfortable to wear. A great value. I would purchase again.

Fit perfect. Love

These sunglasses fit perfectly over my glasses and do NOT squeeze my head - which some do.

I got these for my 10 year old daughter to wear over her regular glasses. They are slightly larger than a perfect fit, but I do realize she's inbetween a youth and an adult. Overall decent pair of sunglasses. I like the side shield for the extra sun protection.

There is nothing small about these frames. I looked like a senior citizen! I'm in my 30s and wear small glasses (kid frames) - these fit over them, but they look ridiculously big. Very disappointing.

Cute sunglasses! A little bigger than I expected.

Loved the sun glasses. With my gray hair they look good because of the colored frames. They fit good over my regular glasses.

They are exactly as described and work perfectly. Styling is nice, too.

Love the color, love the fit.

They were just too small for my glasses. I wish there was some kind of guide so I could have known what size to order. My glasses are quite small and frameless so I though these would work. Didn't like that it cost me return shipping to find out they wouldn't work for me.

These sunglasses are truly remarkable. They fit well and the protection for your eyes is very good. Bought a second pair for a family member. Stylish and easy to clean.

I've been wearing Fit Over glasses for many years as my eyes are too sensitive to sunlight to allow me to wear most prescription sunglasses. Plus it's more convenient to me to keep my glasses on and just put on or take off the sunglasses. This is by far the most attractive set of Fit Over glasses I've ever bought - the print is subtle and they look like traditional sunglasses. Love them.

Amazing, they fit over my very small glasses. They work very well for the purpose intended.

They are by far the best sunglasses I have own

Fit perfectly. Clear vision!

I am a petite woman and this product fit over my classes without being overly large on my face. Love the purple print. The print is subtle and adds a nice accent without being garrish.

The glasses were great! They fit over my regular glasses easaly. I love the fit and loved the purple frames!

Much easier to deal with than clip ons!

Excellent

I've had so many compliments on these. I have prescription sunglasses, but love these since I don't have to switch them!

Love them"
B00SXOSDXG,"Honestly kid glasses. Gave them to my five year old niece and she looked great.

Highly recommended purchase. Best clubmaster style shades for the price.

This glasses feel a little bit on the cheap side, I tough the little legs would feel a little bit more riggid bit they were too loose. The lenses are fine, they're kinda dark. But for the price you get a nice looking frame. You get what you pay for, don't have high hopes. It is fine if you just need a couple of glasses last minute and don't want to spend too much on glasses.

Regret buying it

I bought these because my face is small but they are actually kinda big. They ship from China, mine came in within a week. Overall decent product for its price but if you have a small face like mine, this is not what you're looking for.

If I could leave zero stars I would,size was perfect for my wife's face. But within 3 weeks of wearing a fee times and never dropping The Cheap Thin plastic is cracking and deatsching from the metal frame. Crappiest construction EVEr, I have cheaper glasses that last longer and don't disibtegrate . fell apart from just putting on the face. Do NOT buy

I like the glasses but it's false advertising. I got knock off Ray-Ban sunglasses and that's not what I wanted. I don't wear knock offs. Overall the glasses are nice but it should have been mentioned these are ""Ray-Ban"". I'm so upset. It says Ray-Ban on the lenses and everything like the real one but it's fake.

A little disappointed. They are kids size. Doesn't fit me whatsoever but my little sister loved them. Wears them whenever we go out.

They are meant for children. Extremely small, may fit you if you have a smaller face

Good product

Garbage. Don't waste your money. Are like kid size glasses

I received a pair that had been broken and glued back together. I would not recommend this product to anyone."
B005KXG074,"Ad says ""Protection: 100% UVA & UVB"" But imprinted on the lenses is ""UV 400."" Because I need the full 100% UVA and UVB protection, I hesitate wearing them. I have heard nothing back. Qhy!!!!

love these sunglasses they are so nice but sunglasses are all the same no matter what I have 3 pair of these sunglasses different colors and yes these are knock offs and come from china but so what still love them regardless. Budget sunglasses believe it or not I get compliments all the time with these sunglasses. Plan to order more pairs later down the line. Kristen.

Cute sunglasses.

we are happy with the product

Luv these sun glasses. Fit just right for me n others asking where I got it..lol.

I love this glasses, they are very sophisticated and pretty

got here quicker than expected. The glasses looked like the picture, but they were REALLY big and lose! i had to take them to an eye glass shop to have them reshape them to bend them and make them a little tighter, but they're still a bit lose.

It got broken after2 days

Exactly what I expected!!!!! Great product for the price...I just ordered another pair for a birthday gift...great great great great

There alittle big on me and im olny 14 and there big and there cheap I think but there pretty but I wouldn't buy them again though

nice glasses. arrived on time. a little wide but I have a lot of hair so that's not an issue.

For an online purchase without trying on - these were awesome! They were just a little bigger than I expected. But I still like them a lot!"
B01DXACNXK,"Lens popped out and is plastic. I bought glasses just as cheap and got better

I hate them. Costs to much to return.

When I opened them, I thought what in the world. They were closed flat and looked sort of big and funky. But I love them, they are not too big at all. I thought they would fall off my face, but they don't. Really may not be for everyone, but I think they are really cool and block the sun. What more could you want.

I opened my package and the leg of the shade was broken. If the seller, replaces the item I will give 5 stars, because they looked cool but I can't wear them ):

I wanted the gold and pink sunglasses, but due to a problem with availability, I settled for the black on black. The code I received in order to offer my honest and unbiased review in exchange for a discount only applied to the black on black glasses. I love the design. It is so different than anything I could ever hope to find at a reasonable price in a store. They block the sun as expected. I was a little worried that they would end up being bulky on my face, and heavy on my nose and ears. When I received them, within the appropriate amount of time, I was happily relieved of those fears. They are not bulky on my face and they are not heavy. They are sturdy, so you have to expect some amount of weight, but it is not bad. These look really cool on my face. The tan line they will leave might be a little annoying, though. So, I have resorted to wait until the sun is not so strong and hot here in Northern Illinois, USA, to wear them regularly. I am the type of person that will forget I am wearing sunglasses and end up with the raccoon eyes tan line on my face."
B01DM9SIL8,"I love these. I expected them to be not as well made as they turned out to be. The lenses are flat and in no way curved so don't think they are curved like regular sunglasses. I love that they are transparent but still have that chrome shine on the lenses and I love that they are big, even on my face. Update, I have ordered these 3 times, this time not only did I not get what I ordered but I got two pairs of sunglasses that are ugly at. I'm super disappointed since the glasses I like are hard to keep from scratching and the others I have aren't lost just scratched up"
B004QRR1Z0,"Love these shades!

The product and shipping were overall great, the sunglasses did have a small scratch on the front and side but nothing major, thank you

I love just about all fox products, and this is exceptionally one of them."
B01E6ZG9E0,"These glasses are absolutely fabulous! They even came with a case to keep them in! I'll be buying another pair in the future for sure!

I love the style and get compliments all the time. They appear to be good quality, although they did seem to scratch easily (the reason I gave 4 stars and not 5) Still worth the price!"
B01ADPJW8W,"Works and fits great.

I have prescription glasses and wanted a pair of sunglasses to leave in my second car because I often forget to get my prescription sunglasses out of my primary car when I drive it. These work great and fit my glasses absolutely perfectly.

great quality and very reliable seller

Arrived damaged with broken frame. Very thin and cheap. Glad they were broken so I could return and purchase something better.

Husband says he likes them just fine!

Fits over glasses great, ould by again

Very comfortable. I am glad I chose these. Delivery was on time.

I love the glasses. I needed a pair that could fit over my prescription eyeglasses after my recent eye surgery. I took a chance on this pair and i am very pleased. They are comfortable and fit over my glasses very well. My eyes are very well protected too.

Fit great looks good as advertised

These glasses look good and help block glare. Good buy!

This is the second pair purchased my husband likes the fit over sun glasses. Good value. Thanks

They fit great over my glasses.

These are a necessity after eye surgery. Nothing protects better, and I love being able to put them over my regular glasses. I only wish they came with a nose piece so I could wear them alone."
B01FY3I0J0,"These are cute and something different from my other sunglasses.

I'm only giving these pair of sunglasses 3 stars because when I received it already had a scratch on the lens. Pretty disappointed. But I still kept them because I can hardly see the scratch when I wear it.

These are supercute sunglasses I got the mirrored/ clear, they have that vintage cat eye look that I adore. I am the type who likes to wear different sunglasses, these did not disappoint they are quality made, stylish, unique and all for a reasonable price. I am glad that i came across these, I will be looking at ordering more in different colors they even come with a cloth bag for protection. I received this product at a discounted rate in exchange for my honest, unbiased review all opinions expressed in this review are from my own personal experience with the product. I am not affiliated with the manufacturer nor the seller of this product, I am not compensated, I am under no obligation to leave a positive review"
