id,structured_match,final_match,source,cheap_score,routing_confidence_threshold
B0009MZWS4,True,False,expensive_batch,,
B000IBXOMC,False,False,expensive_batch,,
B001ALYSYC,False,True,expensive_batch,,
B001BFPQQQ,False,True,expensive_batch,,
B001V602U0,True,True,expensive_batch,,
B0069UG2VQ,True,False,expensive_batch,,
B00737LF9I,False,False,expensive_batch,,
B007L3XV5K,False,True,expensive_batch,,
B00964NMW4,False,False,expensive_batch,,
B009OLVZ8M,True,False,expensive_batch,,
B00AZPVC98,False,True,expensive_batch,,
B00D2I3WX4,False,True,expensive_batch,,
B00E3I93KS,True,True,expensive_batch,,
B00ELZPL2C,False,True,expensive_batch,,
B00EP4ULZ6,True,True,expensive_batch,,
B00F14XHIC,False,False,expensive_batch,,
B00H0TUV9Y,False,True,expensive_batch,,
B00H8XSJJ6,True,True,expensive_batch,,
B00HAUVNBS,False,True,expensive_batch,,
B00HNXG5Y2,True,False,expensive_batch,,
B00HVVRGTO,False,True,expensive_batch,,
B00I2Y6FNC,False,True,expensive_batch,,
B00IC3SCUW,True,False,expensive_batch,,
B00II5QQ3E,False,True,expensive_batch,,
B00ISAL1Q6,False,True,expensive_batch,,
B00ITZ5XAK,True,False,expensive_batch,,
B00JLFP5JG,True,False,expensive_batch,,
B00JLFPIXE,True,True,expensive_batch,,
B00JTYRT52,True,False,expensive_batch,,
B00KDOCMJU,False,False,expensive_batch,,
B00KF1ISD0,True,True,expensive_batch,,
B00KMTCJ1C,False,True,expensive_batch,,
B00KVN3K9Y,False,False,expensive_batch,,
B00KZG7WBO,False,False,expensive_batch,,
B00L1MNF3K,True,True,expensive_batch,,
B00L2AYX1Y,True,False,expensive_batch,,
B00L4F5LUE,True,False,expensive_batch,,
B00LHDNGBO,False,False,expensive_batch,,
B00LNBWC42,True,True,expensive_batch,,
B00LNHNTI4,False,True,expensive_batch,,
B00MI648D4,False,True,expensive_batch,,
B00MOT7YG8,False,True,expensive_batch,,
B00MOZ3R2C,True,False,expensive_batch,,
B00MYSIXFU,True,False,expensive_batch,,
B00NRQXYAM,False,False,expensive_batch,,
B00NSXQ9WO,True,False,expensive_batch,,
B00PBJ4SNU,False,False,expensive_batch,,
B00PLH3NHE,True,True,expensive_batch,,
B00PVC67MM,True,False,expensive_batch,,
B00Q5C9KYO,True,False,expensive_batch,,
B00RF9DSDK,False,False,expensive_batch,,
B00S0PXVSA,True,False,expensive_batch,,
B00T3MVMJY,False,True,expensive_batch,,
B00UKUSWMS,False,True,expensive_batch,,
B00VIOS3EM,True,False,expensive_batch,,
B00W0OHDKE,True,True,expensive_batch,,
B00WQPWKH8,False,True,expensive_batch,,
B00XHI840U,False,False,expensive_batch,,
B00XIS6OYM,True,True,expensive_batch,,
B00XNWE0OE,True,True,expensive_batch,,
B00Y1TB1L8,True,False,expensive_batch,,
B00Y9YI262,True,False,expensive_batch,,
B010FDWPP4,False,False,expensive_batch,,
B0118DJ0A8,True,False,expensive_batch,,
B011CFDNTG,True,False,expensive_batch,,
B012Z1FJV6,True,True,expensive_batch,,
B013UGN2GY,False,False,expensive_batch,,
B013WWFNMM,False,False,expensive_batch,,
B014F8NYWI,False,False,expensive_batch,,
B014HCGZC8,False,True,expensive_batch,,
B014SHA1HM,False,True,expensive_batch,,
B015D6D3R2,True,True,expensive_batch,,
B015D7LN8M,True,True,expensive_batch,,
B015I4YV34,True,True,expensive_batch,,
B015KHLXEE,False,True,expensive_batch,,
B0163RTJDC,True,False,expensive_batch,,
B01731KUGM,True,False,expensive_batch,,
B0179IYOT8,False,False,expensive_batch,,
B0183R20KY,False,True,expensive_batch,,
B01A9BE94W,True,False,expensive_batch,,
B01AKGUMDI,True,False,expensive_batch,,
B01AXGQ4SC,True,False,expensive_batch,,
B01BL1K902,False,True,expensive_batch,,
B01C3M8SL0,False,True,expensive_batch,,
B01D8OR3BI,False,True,expensive_batch,,
B01DF19PC4,True,True,expensive_batch,,
B01DGI2TBA,False,False,expensive_batch,,
B01E3EN4BA,True,True,expensive_batch,,
B01E8JOF7M,True,True,expensive_batch,,
B01EN7CGTS,False,False,expensive_batch,,
B01ETKKP60,False,True,expensive_batch,,
B01EV8BY6K,True,True,expensive_batch,,
B01EVLSGUE,False,False,expensive_batch,,
B01EVXLDES,False,False,expensive_batch,,
B01EXTK472,False,True,expensive_batch,,
B01F4IPPAM,True,False,expensive_batch,,
B01FSXK2RE,True,True,expensive_batch,,
B01GHVVU1I,True,False,expensive_batch,,
B01GLU04CQ,False,False,expensive_batch,,
B01GYK8VO6,True,False,expensive_batch,,
